,ID,E_Brent,NE_C1,NE_C2,NE_C3,NE_C4,NE_C5,M1_C1,M2_C1,M2_C2,B44_C1,B44_C2,SW_C1,capex_h,opex_h,produc_h,VPN_Basica_porta,VPN_incremental_porta,VPN_Basica,VPN_incremental,VPN_Total,EFI_INCREMENTAL,capex,opex_basica,opex_incremental,volumen_B_LE,volumen_I_LE,volumen_T_LE,volumen_B_LE_p,volumen_I_LE_p,volumen_T_LE_p,LE_year_p,LE_year_b,lc_p,lc_b,dc_p,dc_b,opex_ing_p,capex_ing_p,impuesto_ing_p,ingreso_ing_p,abandono_ing_p,opex_ing_b,capex_ing_b,impuesto_ing_b,ingreso_ing_b,abandono_ing_b
705,705,50,1,0,0,0,0,1,0,0,1,0,1,1,1.1,1,0,47446.9086,0,47446.9086,47446.9086,1.896255207495271,42761.3264,0,55512.5222,0.0,4.9373848658264805,4.9373848658264805,0.0,4.9373848658264805,4.9373848658264805,2044.0,2044.0,8.3551,8.3551,8.0274,8.0274,19348.7663,39174.5088,26838.8892,132891.2315,82.1586,19348.7663,39174.5088,26838.8892,132891.2315,82.1586
706,706,50,1,0,0,0,0,1,0,0,0,1,0,1,1.1,1,0,32149.2802,0,32149.2802,32149.2802,1.6636942547514812,33357.0755,0,39457.4705,0.0,3.257754974266522,3.257754974266522,0.0,3.257754974266522,3.257754974266522,2042.0,2042.0,8.7564,8.7564,9.6668,9.6668,14326.0193,30182.3545,18064.3398,94794.2935,72.2996,14326.0193,30182.3545,18064.3398,94794.2935,72.2996
707,707,50,1,0,0,0,0,1,0,0,0,1,1,1,1.1,1,0,50106.2205,0,50106.2205,50106.2205,1.938830369641644,44239.7636,0,59918.1556,0.0,5.277799135273389,5.277799135273389,0.0,5.277799135273389,5.277799135273389,2045.0,2045.0,8.8332,8.8332,7.7653,7.7653,21307.3755,40455.9947,28331.1009,140275.3813,74.6897,21307.3755,40455.9947,28331.1009,140275.3813,74.6897
708,708,50,1,0,0,0,0,1,1,0,0,0,0,1,1.1,1,0,23834.9892,0,23834.9892,23834.9892,1.9004821642986198,19989.9701,0,32606.6639,0.0,2.048799781665179,2.048799781665179,0.0,2.048799781665179,2.048799781665179,2037.0,2037.0,9.5567,9.5567,9.2691,9.2691,11726.7078,19059.6887,12388.2009,67067.8061,58.2196,11726.7078,19059.6887,12388.2009,67067.8061,58.2196
709,709,50,1,0,0,0,0,1,1,0,0,0,1,1,1.1,1,0,41511.9798,0,41511.9798,41511.9798,2.1826671170381413,30872.6582,0,53067.3489,0.0,4.037254588297326,4.037254588297326,0.0,4.037254588297326,4.037254588297326,2043.0,2043.0,9.5549,9.5549,7.0826,7.0826,19224.4268,29333.3289,22512.1948,112639.4412,57.511,19224.4268,29333.3289,22512.1948,112639.4412,57.511
710,710,50,1,0,0,0,0,1,1,0,1,0,0,1,1.1,1,0,36395.5717,0,36395.5717,36395.5717,1.6625217700668362,37228.6384,0,42766.2166,0.0,3.5119676344060387,3.5119676344060387,0.0,3.5119676344060387,3.5119676344060387,2041.0,2041.0,8.5404,8.5404,10.0267,10.0267,15781.5914,34001.8935,20133.4935,106402.0209,89.4708,15781.5914,34001.8935,20133.4935,106402.0209,89.4708
711,711,50,1,0,0,0,0,1,1,0,1,0,1,1,1.1,1,0,54266.7832,0,54266.7832,54266.7832,1.9124067303304284,48111.3264,0,63226.9016,0.0,5.509403101121927,5.509403101121927,0.0,5.509403101121927,5.509403101121927,2044.0,2044.0,8.6511,8.6511,8.1117,8.1117,22757.6671,44275.5337,30406.9372,151796.5487,89.6276,22757.6671,44275.5337,30406.9372,151796.5487,89.6276
712,712,50,1,0,0,0,0,1,1,0,0,1,0,1,1.1,1,0,39079.695,0,39079.695,39079.695,1.718813810262892,38707.0755,0,47171.85,0.0,3.797261876582792,3.797261876582792,0.0,3.797261876582792,3.797261876582792,2041.0,2041.0,8.7568,8.7568,9.639,9.639,17425.2531,35283.3794,21565.2127,113443.011,89.4708,17425.2531,35283.3794,21565.2127,113443.011,89.4708
713,713,50,1,0,0,0,0,1,1,0,0,1,1,1,1.1,1,0,56982.6388,0,56982.6388,56982.6388,1.9495778684958858,49589.7636,0,67632.535,0.0,5.806517498905778,5.806517498905778,0.0,5.806517498905778,5.806517498905778,2044.0,2044.0,8.825,8.825,7.9369,7.9369,24460.0497,45557.0196,31834.2802,158923.6158,89.6276,24460.0497,45557.0196,31834.2802,158923.6158,89.6276
714,714,50,1,0,0,0,0,1,0,1,0,0,0,1,1.1,1,0,21998.7058,0,21998.7058,21998.7058,1.8035869552855253,19485.7387,0,34568.6162,0.0,1.9521157150444601,1.9521157150444601,0.0,1.9521157150444601,1.9521157150444601,2036.0,2036.0,10.1301,10.1301,9.4828,9.4828,12247.9323,18578.9229,11510.1362,64399.7388,64.0416,12247.9323,18578.9229,11510.1362,64399.7388,64.0416
715,715,50,1,0,0,0,0,1,0,1,0,0,1,1,1.1,1,0,39535.8448,0,39535.8448,39535.8448,2.1192964936967047,30368.4268,0,55029.3012,0.0,3.9566232795455893,3.9566232795455893,0.0,3.9566232795455893,3.9566232795455893,2043.0,2043.0,10.1586,10.1586,7.1073,7.1073,20152.4182,28852.5631,21612.217,110210.5541,57.511,20152.4182,28852.5631,21612.217,110210.5541,57.511
716,716,50,1,0,0,0,0,1,0,1,1,0,0,1,1.1,1,0,34520.7449,0,34520.7449,34520.7449,1.60192712846462,36724.407,0,44728.1688,0.0,3.4053771068975784,3.4053771068975784,0.0,3.4053771068975784,3.4053771068975784,2040.0,2040.0,8.8847,8.8847,10.2137,10.2137,16424.7057,33521.1277,19177.4544,103742.4505,98.4178,16424.7057,33521.1277,19177.4544,103742.4505,98.4178
717,717,50,1,0,0,0,0,1,0,1,1,0,1,1,1.1,1,0,52294.5323,0,52294.5323,52294.5323,1.8675146340863058,47607.095,0,65188.8539,0.0,5.428097744109111,5.428097744109111,0.0,5.428097744109111,5.428097744109111,2044.0,2044.0,9.0868,9.0868,8.1461,8.1461,23691.0205,43794.7679,29493.2711,149363.2194,89.6276,23691.0205,43794.7679,29493.2711,149363.2194,89.6276
718,718,50,1,0,0,0,0,1,0,1,0,1,0,1,1.1,1,0,37197.7038,0,37197.7038,37197.7038,1.6607998812658282,38202.8441,0,49133.8022,0.0,3.686163134581683,3.686163134581683,0.0,3.686163134581683,3.686163134581683,2040.0,2040.0,9.0577,9.0577,9.8135,9.8135,18042.0465,34802.6136,20603.1144,110743.8962,98.4178,18042.0465,34802.6136,20603.1144,110743.8962,98.4178
719,719,50,1,0,0,0,0,1,0,1,0,1,1,1,1.1,1,0,55010.7969,0,55010.7969,55010.7969,1.9063581942223533,49085.5322,0,69594.4873,0.0,5.725212141892965,5.725212141892965,0.0,5.725212141892965,5.725212141892965,2044.0,2044.0,9.2408,9.2408,7.967,7.967,25393.4032,45076.2538,30920.2051,156490.2865,89.6276,25393.4032,45076.2538,30920.2051,156490.2865,89.6276
720,720,50,0,1,0,0,0,0,0,0,0,0,0,1,1.1,1,0,15614.3119,0,15614.3119,15614.3119,2.4962645286133562,9800.3763,0,8868.7253,0.0,1.0673126074356445,1.0673126074356445,0.0,1.0673126074356445,1.0673126074356445,2039.0,2039.0,4.8353,4.8353,8.7139,8.7139,2825.8706,9344.2921,7710.7838,35531.3451,36.0865,2825.8706,9344.2921,7710.7838,35531.3451,36.0865
721,721,50,0,1,0,0,0,0,0,0,0,0,1,1,1.1,1,0,33661.085,0,33661.085,33661.085,2.6277628829891686,20683.0643,0,29329.4103,0.0,3.0749845775942433,3.0749845775942433,0.0,3.0749845775942433,3.0749845775942433,2046.0,2046.0,7.4133,7.4133,6.1607,6.1607,9729.7862,19617.9323,17890.3672,80936.2069,37.0362,9729.7862,19617.9323,17890.3672,80936.2069,37.0362
722,722,50,0,1,0,0,0,0,0,0,1,0,0,1,1.1,1,0,28400.0568,0,28400.0568,28400.0568,1.8086556856211409,27039.0445,0,19028.2779,0.0,2.528481725928969,2.528481725928969,0.0,2.528481725928969,2.528481725928969,2044.0,2044.0,5.5792,5.5792,10.0805,10.0805,6389.7094,24286.4969,15524.9552,74660.9701,59.7517,6389.7094,24286.4969,15524.9552,74660.9701,59.7517
723,723,50,0,1,0,0,0,0,0,0,1,0,1,1,1.1,1,0,46423.5267,0,46423.5267,46423.5267,2.0901339543918906,37921.7326,0,39488.963,0.0,4.531251142347115,4.531251142347115,0.0,4.531251142347115,4.531251142347115,2046.0,2046.0,6.8408,6.8408,7.725,7.725,13111.9351,34560.1371,25811.5028,119975.0014,67.8997,13111.9351,34560.1371,25811.5028,119975.0014,67.8997
724,724,50,0,1,0,0,0,0,0,0,0,1,0,1,1.1,1,0,31090.0566,0,31090.0566,31090.0566,1.880014492488738,28517.4817,0,23433.9113,0.0,2.8255961237128235,2.8255961237128235,0.0,2.8255961237128235,2.8255961237128235,2044.0,2044.0,6.2661,6.2661,9.5082,9.5082,8092.0921,25567.9828,16978.154,81788.0372,59.7517,8092.0921,25567.9828,16978.154,81788.0372,59.7517
725,725,50,0,1,0,0,0,0,0,0,0,1,1,1,1.1,1,0,49150.8419,0,49150.8419,49150.8419,2.131317879848216,39400.1697,0,43894.5964,0.0,4.835182647832268,4.835182647832268,0.0,4.835182647832268,4.835182647832268,2046.0,2046.0,7.1885,7.1885,7.5276,7.5276,14840.8677,35841.623,27239.8535,127141.0859,67.8997,14840.8677,35841.623,27239.8535,127141.0859,67.8997
726,726,50,0,1,0,0,0,0,1,0,0,0,0,1,1.1,1,0,22590.3476,0,22590.3476,22590.3476,2.3401687328825114,15150.3763,0,16583.1047,0.0,1.6180480679821267,1.6180480679821267,0.0,1.6180480679821267,1.6180480679821267,2038.0,2038.0,6.2656,6.2656,8.8952,8.8952,5930.4262,14445.317,11213.3897,54232.4075,52.9269,5930.4262,14445.317,11213.3897,54232.4075,52.9269
727,727,50,0,1,0,0,0,0,1,0,0,0,1,1,1.1,1,0,40486.1285,0,40486.1285,40486.1285,2.504877379684253,26033.0643,0,37043.7897,0.0,3.6233639796228028,3.6233639796228028,0.0,3.6233639796228028,3.6233639796228028,2045.0,2045.0,7.821,7.821,6.6209,6.6209,13030.593,24718.9572,21431.9355,99715.1439,47.5298,13030.593,24718.9572,21431.9355,99715.1439,47.5298
728,728,50,0,1,0,0,0,0,1,0,1,0,0,1,1.1,1,0,35282.3581,0,35282.3581,35282.3581,1.8483736299652382,32389.0445,0,26742.6574,0.0,3.083910131817145,3.083910131817145,0.0,3.083910131817145,3.083910131817145,2043.0,2043.0,6.3983,6.3983,9.9156,9.9156,9675.4872,29387.5218,19037.6462,93456.956,73.9428,9675.4872,29387.5218,19037.6462,93456.956,73.9428
729,729,50,0,1,0,0,0,0,1,0,1,0,1,1,1.1,1,0,53271.4133,0,53271.4133,53271.4133,2.082467045156441,43271.7326,0,47203.3424,0.0,5.070594314431553,5.070594314431553,0.0,5.070594314431553,5.070594314431553,2045.0,2045.0,7.1398,7.1398,7.9068,7.9068,16369.3555,39661.162,29321.3122,138704.7226,81.4796,16369.3555,39661.162,29321.3122,138704.7226,81.4796
730,730,50,0,1,0,0,0,0,1,0,0,1,0,1,1.1,1,0,37963.5166,0,37963.5166,37963.5166,1.9060153257899952,33867.4817,0,31148.2908,0.0,3.377333562013131,3.377333562013131,0.0,3.377333562013131,3.377333562013131,2043.0,2043.0,6.8764,6.8764,9.4629,9.4629,11361.1641,30669.0077,20492.0674,100559.6986,73.9428,11361.1641,30669.0077,20492.0674,100559.6986,73.9428
731,731,50,0,1,0,0,0,0,1,0,0,1,1,1,1.1,1,0,55989.7232,0,55989.7232,55989.7232,2.1186136817908054,44750.1697,0,51608.9758,0.0,5.371175198824192,5.371175198824192,0.0,5.371175198824192,5.371175198824192,2045.0,2045.0,7.424,7.424,7.7237,7.7237,18086.0304,40942.6479,30752.6768,145852.5579,81.4796,18086.0304,40942.6479,30752.6768,145852.5579,81.4796
732,732,50,0,1,0,0,0,0,0,1,0,0,0,1,1.1,1,0,20711.7936,0,20711.7936,20711.7936,2.2232776553790217,14646.1449,0,18545.057,0.0,1.5322622584342032,1.5322622584342032,0.0,1.5322622584342032,1.5322622584342032,2037.0,2037.0,7.1612,7.1612,9.0806,9.0806,6651.9526,13964.5512,10336.2789,51722.7959,58.2196,6651.9526,13964.5512,10336.2789,51722.7959,58.2196
733,733,50,0,1,0,0,0,0,0,1,0,0,1,1,1.1,1,0,38544.519,0,38544.519,38544.519,2.4351923668781468,25528.8329,0,39005.742,0.0,3.5135458755518534,3.5135458755518534,0.0,3.5135458755518534,3.5135458755518534,2044.0,2044.0,8.2066,8.2066,6.7013,6.7013,13798.657,24238.1914,20479.6736,97113.3237,52.2828,13798.657,24238.1914,20479.6736,97113.3237,52.2828
734,734,50,0,1,0,0,0,0,0,1,1,0,0,1,1.1,1,0,33365.7271,0,33365.7271,33365.7271,1.779897297513179,31884.8131,0,28704.6096,0.0,2.9855465382439004,2.9855465382439004,0.0,2.9855465382439004,2.9855465382439004,2042.0,2042.0,6.8806,6.8806,10.0933,10.0933,10459.9381,28906.756,18085.7641,90899.5223,81.3371,10459.9381,28906.756,18085.7641,90899.5223,81.3371
735,735,50,0,1,0,0,0,0,0,1,1,0,1,1,1.1,1,0,51299.4939,0,51299.4939,51299.4939,2.0342610089420665,42767.5012,0,49165.2947,0.0,4.989288957418738,4.989288957418738,0.0,4.989288957418738,4.989288957418738,2045.0,2045.0,7.5946,7.5946,7.9407,7.9407,17307.1711,39180.3962,28402.8524,136271.3933,81.4796,17307.1711,39180.3962,28402.8524,136271.3933,81.4796
736,736,50,0,1,0,0,0,0,0,1,0,1,0,1,1.1,1,0,36043.977,0,36043.977,36043.977,1.840988917525245,33363.2503,0,33110.243,0.0,3.274733173674815,3.274733173674815,0.0,3.274733173674815,3.274733173674815,2042.0,2042.0,7.305,7.305,9.6247,9.6247,12126.1988,30188.2419,19531.7964,97971.5512,81.3371,12126.1988,30188.2419,19531.7964,97971.5512,81.3371
737,737,50,0,1,0,0,0,0,0,1,0,1,1,1,1.1,1,0,54018.2668,0,54018.2668,54018.2668,2.072364708268535,44245.9383,0,53570.9281,0.0,5.289869841811377,5.289869841811377,0.0,5.289869841811377,5.289869841811377,2045.0,2045.0,7.8576,7.8576,7.753,7.753,19023.846,40461.8821,29833.754,143419.2286,81.4796,19023.846,40461.8821,29833.754,143419.2286,81.4796
738,738,50,0,1,0,0,0,1,0,0,0,0,0,1,1.1,1,0,13360.3678,0,13360.3678,13360.3678,1.4354648098307976,15160.3443,0,19033.634,0.0,1.2950924782207245,1.2950924782207245,0.0,1.2950924782207245,1.2950924782207245,2038.0,2038.0,9.3981,9.3981,11.1207,11.1207,7029.9274,14454.8211,7389.276,42274.0875,39.6952,7029.9274,14454.8211,7389.276,42274.0875,39.6952
739,739,50,0,1,0,0,0,1,0,0,0,0,1,1,1.1,1,0,31169.4454,0,31169.4454,31169.4454,1.9747707924695286,26043.0323,0,39494.3191,0.0,3.304616729243826,3.304616729243826,0.0,3.304616729243826,3.304616729243826,2045.0,2045.0,9.2312,9.2312,7.2401,7.2401,14189.1076,24728.4613,17662.6867,87790.4409,40.7398,14189.1076,24728.4613,17662.6867,87790.4409,40.7398
740,740,50,0,1,0,0,0,1,0,0,1,0,0,1,1.1,1,0,25984.2758,0,25984.2758,25984.2758,1.4026651456854031,32399.0126,0,29193.1867,0.0,2.7640157409920967,2.7640157409920967,0.0,2.7640157409920967,2.7640157409920967,2043.0,2043.0,7.955,7.955,11.0569,11.0569,10828.0801,29397.0259,15249.8715,81524.9803,65.7269,10828.0801,29397.0259,15249.8715,81524.9803,65.7269
741,741,50,0,1,0,0,0,1,0,0,1,0,1,1,1.1,1,0,43954.3034,0,43954.3034,43954.3034,1.7520807059494612,43281.7006,0,49653.8718,0.0,4.751847064052577,4.751847064052577,0.0,4.751847064052577,4.751847064052577,2045.0,2045.0,8.0826,8.0826,8.4241,8.4241,17527.8701,39670.6661,25552.4903,126780.0196,74.6897,17527.8701,39670.6661,25552.4903,126780.0196,74.6897
742,742,50,0,1,0,0,0,1,0,0,0,1,0,1,1.1,1,0,28665.964,0,28665.964,28665.964,1.4788528660304683,33877.4497,0,33598.8201,0.0,3.057439171188081,3.057439171188081,0.0,3.057439171188081,3.057439171188081,2043.0,2043.0,8.3327,8.3327,10.4472,10.4472,12513.7571,30678.5118,16703.763,88627.7229,65.7269,12513.7571,30678.5118,16703.763,88627.7229,65.7269
743,743,50,0,1,0,0,0,1,0,0,0,1,1,1,1.1,1,0,46675.7336,0,46675.7336,46675.7336,1.7986049077293513,44760.1377,0,54059.5052,0.0,5.0524279484452155,5.0524279484452155,0.0,5.0524279484452155,5.0524279484452155,2045.0,2045.0,8.3289,8.3289,8.1993,8.1993,19244.5451,40952.152,26980.7346,133927.8549,74.6897,19244.5451,40952.152,26980.7346,133927.8549,74.6897
744,744,50,0,1,0,0,0,1,1,0,0,0,0,1,1.1,1,0,20330.5483,0,20330.5483,20330.5483,1.5975815990054454,20510.3443,0,26748.0135,0.0,1.8536742028151223,1.8536742028151223,0.0,1.8536742028151223,1.8536742028151223,2038.0,2038.0,9.4119,9.4119,10.5115,10.5115,10207.3491,19555.846,10911.7575,61058.4277,52.9269,10207.3491,19555.846,10911.7575,61058.4277,52.9269
745,745,50,0,1,0,0,0,1,1,0,0,0,1,1,1.1,1,0,38040.2068,0,38040.2068,38040.2068,1.9850525844528442,31393.0323,0,47208.6985,0.0,3.84764272077444,3.84764272077444,0.0,3.84764272077444,3.84764272077444,2044.0,2044.0,9.2934,9.2934,7.537,7.537,17430.4921,29829.4862,21171.9267,106524.3946,52.2828,17430.4921,29829.4862,21171.9267,106524.3946,52.2828
746,746,50,0,1,0,0,0,1,1,0,1,0,0,1,1.1,1,0,32905.3615,0,32905.3615,32905.3615,1.4972005592944868,37749.0126,0,36907.5662,0.0,3.3136417417474995,3.3136417417474995,0.0,3.3136417417474995,3.3136417417474995,2042.0,2042.0,8.2187,8.2187,10.7627,10.7627,14038.912,34498.0508,18745.0634,100268.7248,81.3371,14038.912,34498.0508,18745.0634,100268.7248,81.3371
747,747,50,0,1,0,0,0,1,1,0,1,0,1,1,1.1,1,0,50771.2629,0,50771.2629,50771.2629,1.7841179039284205,48631.7006,0,57368.2512,0.0,5.324739047675844,5.324739047675844,0.0,5.324739047675844,5.324739047675844,2045.0,2045.0,8.4454,8.4454,8.4679,8.4679,20958.8742,44771.691,29107.2639,145690.5716,81.4796,20958.8742,44771.691,29107.2639,145690.5716,81.4796
748,748,50,0,1,0,0,0,1,1,0,0,1,0,1,1.1,1,0,35577.8745,0,35577.8745,35577.8745,1.558823565052539,39227.4497,0,41313.1996,0.0,3.602828377178415,3.602828377178415,0.0,3.602828377178415,3.602828377178415,2042.0,2042.0,8.4965,8.4965,10.2829,10.2829,15705.1728,35779.5367,20196.8327,107340.7537,81.3371,15705.1728,35779.5367,20196.8327,107340.7537,81.3371
749,749,50,0,1,0,0,0,1,1,0,0,1,1,1,1.1,1,0,53485.6278,0,53485.6278,53485.6278,1.824597774092775,50110.1377,0,61773.8846,0.0,5.625319932068484,5.625319932068484,0.0,5.625319932068484,5.625319932068484,2045.0,2045.0,8.6478,8.6478,8.2632,8.2632,22675.5491,46053.1769,30542.5735,152838.4069,81.4796,22675.5491,46053.1769,30542.5735,152838.4069,81.4796
750,750,50,0,1,0,0,0,1,0,1,0,0,0,1,1.1,1,0,18467.6692,0,18467.6692,18467.6692,1.4944341748135685,20006.1129,0,28709.9658,0.0,1.762292570099558,1.762292570099558,0.0,1.762292570099558,1.762292570099558,2037.0,2037.0,10.191,10.191,10.7847,10.7847,10843.8529,19075.0802,10038.6627,58483.4846,58.2196,10843.8529,19075.0802,10038.6627,58483.4846,58.2196
751,751,50,0,1,0,0,0,1,0,1,0,0,1,1,1.1,1,0,36059.5834,0,36059.5834,36059.5834,1.919186907538369,30888.8009,0,49170.6508,0.0,3.7663373637616258,3.7663373637616258,0.0,3.7663373637616258,3.7663373637616258,2044.0,2044.0,9.9314,9.9314,7.574,7.574,18363.8455,29348.7204,20266.6331,104091.0653,52.2828,18363.8455,29348.7204,20266.6331,104091.0653,52.2828
752,752,50,0,1,0,0,0,1,0,1,1,0,0,1,1.1,1,0,31002.7037,0,31002.7037,31002.7037,1.4343518863259166,37244.7812,0,38869.5184,0.0,3.2101391521526983,3.2101391521526983,0.0,3.2101391521526983,3.2101391521526983,2041.0,2041.0,8.6506,8.6506,10.9745,10.9745,14757.453,34017.285,17789.6444,97656.5569,89.4708,14757.453,34017.285,17789.6444,97656.5569,89.4708
753,753,50,0,1,0,0,0,1,0,1,1,0,1,1,1.1,1,0,48863.6414,0,48863.6414,48863.6414,1.7381098069608254,48127.4692,0,59330.2035,0.0,5.203081193318683,5.203081193318683,0.0,5.203081193318683,5.203081193318683,2044.0,2044.0,8.6424,8.6424,8.5843,8.5843,21654.6434,44290.9252,28118.98,143017.8177,89.6276,21654.6434,44290.9252,28118.98,143017.8177,89.6276
754,754,50,0,1,0,0,0,1,0,1,0,1,0,1,1.1,1,0,33676.367,0,33676.367,33676.367,1.4988580571359464,38723.2183,0,43275.1518,0.0,3.495433394329452,3.495433394329452,0.0,3.495433394329452,3.495433394329452,2041.0,2041.0,8.8767,8.8767,10.4757,10.4757,16401.1147,35298.7709,19231.8236,104697.547,89.4708,16401.1147,35298.7709,19231.8236,104697.547,89.4708
755,755,50,0,1,0,0,0,1,0,1,0,1,1,1,1.1,1,0,51510.2518,0,51510.2518,51510.2518,1.7804314522666356,49605.9063,0,63735.8369,0.0,5.544014575055668,5.544014575055668,0.0,5.544014575055668,5.544014575055668,2045.0,2045.0,9.0796,9.0796,8.299,8.299,23613.3648,45572.4111,29627.5703,150405.0776,81.4796,23613.3648,45572.4111,29627.5703,150405.0776,81.4796
756,756,50,0,0,1,0,0,0,0,0,0,0,0,1,1.1,1,0,18816.0348,0,18816.0348,18816.0348,2.560533255059518,11490.3763,0,8898.5072,0.0,1.2502238334640563,1.2502238334640563,0.0,1.2502238334640563,1.2502238334640563,2039.0,2039.0,4.123,4.123,8.7237,8.7237,2812.9298,10955.6439,9237.1675,41857.8626,36.0865,2812.9298,10955.6439,9237.1675,41857.8626,36.0865
757,757,50,0,0,1,0,0,0,0,0,0,0,1,1,1.1,1,0,36836.8703,0,36836.8703,36836.8703,2.6486014494711334,22373.0643,0,29359.1923,0.0,3.2277566016045403,3.2277566016045403,0.0,3.2277566016045403,3.2277566016045403,2045.0,2045.0,6.7744,6.7744,6.3698,6.3698,9590.9647,21229.2841,19390.2898,87088.1488,40.7398,9590.9647,21229.2841,19390.2898,87088.1488,40.7398
758,758,50,0,0,1,0,0,0,0,0,1,0,0,1,1.1,1,0,31613.3006,0,31613.3006,31613.3006,1.87692120433559,28729.0445,0,19058.0599,0.0,2.6922363110252134,2.6922363110252134,0.0,2.6922363110252134,2.6922363110252134,2043.0,2043.0,5.0106,5.0106,10.0744,10.0744,6282.7289,25897.8487,16995.2048,80854.8099,65.7269,6282.7289,25897.8487,16995.2048,80854.8099,65.7269
759,759,50,0,0,1,0,0,0,0,0,1,0,1,1,1.1,1,0,49581.3989,0,49581.3989,49581.3989,2.1263111218894784,39611.7326,0,39518.745,0.0,4.707656243811894,4.707656243811894,0.0,4.707656243811894,4.707656243811894,2046.0,2046.0,6.5968,6.5968,7.7768,7.7768,13103.5799,36171.4889,27329.4007,126253.7681,67.8997,13103.5799,36171.4889,27329.4007,126253.7681,67.8997
760,760,50,0,0,1,0,0,0,0,0,0,1,0,1,1.1,1,0,34268.015,0,34268.015,34268.015,1.9410197222047627,30207.4817,0,23463.6933,0.0,3.0037998243815713,3.0037998243815713,0.0,3.0037998243815713,3.0037998243815713,2044.0,2044.0,5.9033,5.9033,9.4812,9.4812,8083.0391,27179.3346,18486.96,88077.1005,59.7517,8083.0391,27179.3346,18486.96,88077.1005,59.7517
761,761,50,0,0,1,0,0,0,0,0,0,1,1,1,1.1,1,0,52305.4982,0,52305.4982,52305.4982,2.164485236846191,41090.1697,0,43924.3784,0.0,5.011587749297048,5.011587749297048,0.0,5.011587749297048,5.011587749297048,2046.0,2046.0,6.9473,6.9473,7.583,7.583,14832.5125,37452.9748,28760.9673,133419.8526,67.8997,14832.5125,37452.9748,28760.9673,133419.8526,67.8997
762,762,50,0,0,1,0,0,0,1,0,0,0,0,1,1.1,1,0,25796.9902,0,25796.9902,25796.9902,2.400116910452391,16840.3763,0,16612.8867,0.0,1.8014830418880516,1.8014830418880516,0.0,1.8014830418880516,1.8014830418880516,2038.0,2038.0,5.6207,5.6207,8.8807,8.8807,5916.211,16056.6688,12741.687,60564.4839,52.9269,5916.211,16056.6688,12741.687,60564.4839,52.9269
763,763,50,0,0,1,0,0,0,1,0,0,0,1,1,1.1,1,0,43679.8642,0,43679.8642,43679.8642,2.5293153842211926,27723.0643,0,37073.5717,0.0,3.7730549332334173,3.7730549332334173,0.0,3.7730549332334173,3.7730549332334173,2044.0,2044.0,7.2206,7.2206,6.7895,6.7895,12856.2506,26330.3089,22917.0098,105835.7164,52.2828,12856.2506,26330.3089,22917.0098,105835.7164,52.2828
764,764,50,0,0,1,0,0,0,1,0,1,0,0,1,1.1,1,0,38511.6675,0,38511.6675,38511.6675,1.903743505065848,34079.0445,0,26772.4394,0.0,3.2451581207845805,3.2451581207845805,0.0,3.2451581207845805,3.2451581207845805,2042.0,2042.0,5.8339,5.8339,9.9274,9.9274,9528.0911,30998.8736,20502.4774,99622.4467,81.3371,9528.0911,30998.8736,20502.4774,99622.4467,81.3371
765,765,50,0,0,1,0,0,0,1,0,1,0,1,1,1.1,1,0,56436.215,0,56436.215,56436.215,2.114543522625432,44961.7326,0,47233.1244,0.0,5.24787892003656,5.24787892003656,0.0,5.24787892003656,5.24787892003656,2045.0,2045.0,6.9087,6.9087,7.946,7.946,16360.7313,41272.5137,30837.3398,144988.2795,81.4796,16360.7313,41272.5137,30837.3398,144988.2795,81.4796
766,766,50,0,0,1,0,0,0,1,0,0,1,0,1,1.1,1,0,41146.4832,0,41146.4832,41146.4832,1.9563021936113636,35557.4817,0,31178.0728,0.0,3.556532242718559,3.556532242718559,0.0,3.556532242718559,3.556532242718559,2043.0,2043.0,6.5362,6.5362,9.4393,9.4393,11351.5821,32280.3595,22002.9516,106855.3191,73.9428,11351.5821,32280.3595,22002.9516,106855.3191,73.9428
767,767,50,0,0,1,0,0,0,1,0,0,1,1,1,1.1,1,0,59151.7848,0,59151.7848,59151.7848,2.148405068969563,46440.1697,0,51638.7578,0.0,5.548459804429199,5.548459804429199,0.0,5.548459804429199,5.548459804429199,2045.0,2045.0,7.1965,7.1965,7.7665,7.7665,18077.4062,42553.9996,32271.4445,152136.1148,81.4796,18077.4062,42553.9996,32271.4445,152136.1148,81.4796
768,768,50,0,0,1,0,0,0,0,1,0,0,0,1,1.1,1,0,23922.5777,0,23922.5777,23922.5777,2.297550406248719,16336.1449,0,18574.839,0.0,1.7158793384429745,1.7158793384429745,0.0,1.7158793384429745,1.7158793384429745,2037.0,2037.0,6.3843,6.3843,9.0445,9.0445,6636.2307,15575.903,11864.0675,58056.9984,58.2196,6636.2307,15575.903,11864.0675,58056.9984,58.2196
769,769,50,0,0,1,0,0,0,0,1,0,0,1,1,1.1,1,0,41703.621,0,41703.621,41703.621,2.4646405057734513,27218.8329,0,39035.524,0.0,3.691749576220601,3.691749576220601,0.0,3.691749576220601,3.691749576220601,2044.0,2044.0,7.8266,7.8266,6.811,6.811,13789.604,25849.5432,22007.3361,103402.387,52.2828,13789.604,25849.5432,22007.3361,103402.387,52.2828
