,ID,E_Brent,NE_C1,NE_C2,NE_C3,NE_C4,NE_C5,M1_C1,M2_C1,M2_C2,B44_C1,B44_C2,SW_C1,reg_f,VPN_Basica_porta,VPN_incremental_porta,VPN_Basica,VPN_incremental,VPN_Total,EFI_INCREMENTAL,capex,opex_basica,opex_incremental,volumen_B_LE,volumen_I_LE,volumen_T_LE,volumen_B_LE_p,volumen_I_LE_p,volumen_T_LE_p,LE_year_p,LE_year_b,lc_p,lc_b,dc_p,dc_b,opex_ing_p,capex_ing_p,impuesto_ing_p,ingreso_ing_p,abandono_ing_p,opex_ing_b,capex_ing_b,impuesto_ing_b,ingreso_ing_b,abandono_ing_b
1576,1576,25,0,0,0,0,1,0,0,1,0,1,1,0,0,48482.0155,0,731.9146,731.9146,0.191955029,38688.2957,0,48523.8489,0,4.527967577,4.527967577,0,4.905901616,4.905901616,2047,2040,8.3804,6.6986,7.2907,7.9037,17648.1286,34660.403,26748.3697,127595.0322,56.1155,15977.1882,34660.403,5921.2468,57400.1057,109.3532
1577,1577,30,0,0,0,0,1,0,0,1,0,1,1,0,0,48482.0155,0,10185.7435,10185.7435,0.584363048,38688.2957,0,48523.8489,0,4.673023399,4.673023399,0,4.905901616,4.905901616,2047,2042,8.3804,7.1715,7.2907,7.6566,17648.1286,34660.403,26748.3697,127595.0322,56.1155,16589.7676,34660.403,10068.2798,71594.5684,90.3745
1578,1578,35,0,0,0,0,1,0,0,1,0,1,1,0,0,48482.0155,0,19737.0039,19737.0039,0.978977042,38688.2957,0,48523.8489,0,4.732018791,4.732018791,0,4.905901616,4.905901616,2047,2043,8.3804,7.4111,7.2907,7.5605,17648.1286,34660.403,26748.3697,127595.0322,56.1155,16849.1713,34660.403,14194.3403,85523.0772,82.1586
1579,1579,40,0,0,0,0,1,0,0,1,0,1,1,0,0,48482.0155,0,29257.7877,29257.7877,1.375463512,38688.2957,0,48523.8489,0,4.830425879,4.830425879,0,4.905901616,4.905901616,2047,2045,8.3804,7.8935,7.2907,7.4054,17648.1286,34660.403,26748.3697,127595.0322,56.1155,17291.5516,34660.403,18415.7776,99693.4196,67.8997
1580,1580,45,0,0,0,0,1,0,0,1,0,1,1,0,0,48482.0155,0,38864.0022,38864.0022,1.772747688,38688.2957,0,48523.8489,0,4.871138256,4.871138256,0,4.905901616,4.905901616,2047,2046,8.3804,8.1356,7.2907,7.3431,17648.1286,34660.403,26748.3697,127595.0322,56.1155,17479.3691,34660.403,22579.4327,113644.934,61.727
1581,1581,50,0,0,0,0,1,0,0,1,0,1,1,0,0,48482.0155,0,48482.0155,48482.0155,2.170524672,38688.2957,0,48523.8489,0,4.905901616,4.905901616,0,4.905901616,4.905901616,2047,2047,8.3804,8.3804,7.2907,7.2907,17648.1286,34660.403,26748.3697,127595.0322,56.1155,17648.1286,34660.403,26748.3697,127595.0322,56.1155
1582,1582,55,0,0,0,0,1,0,0,1,0,1,1,0,0,48482.0155,0,58148.4075,58148.4075,2.56862465,38688.2957,0,48523.8489,0,4.905901616,4.905901616,0,4.905901616,4.905901616,2047,2047,8.3804,8.3804,7.2907,7.2907,17648.1286,34660.403,26748.3697,127595.0322,56.1155,17648.1286,34660.403,30880.1228,141393.1774,56.1155
1583,1583,60,0,0,0,0,1,0,0,1,0,1,1,0,0,48482.0155,0,67785.6136,67785.6136,2.967157646,38688.2957,0,48523.8489,0,4.935740634,4.935740634,0,4.905901616,4.905901616,2047,2048,8.3804,8.6276,7.2907,7.2464,17648.1286,34660.403,26748.3697,127595.0322,56.1155,17800.1378,34660.403,35056.0704,155353.2389,51.0141
1584,1584,25,0,0,0,0,1,1,0,0,0,0,0,0,0,6788.5503,0,-2746.0795,-2746.0795,0,9128.4017,0,17126.3088,0,0.658557042,0.658557042,0,0.772208609,0.772208609,2036,2031,12.8135,9.8489,11.1653,13.0921,6079.3402,8653.342,3895.057,25432.3,16.0104,4736.7422,8653.342,150.2907,10820.0803,25.7849
1585,1585,30,0,0,0,0,1,1,0,0,0,0,0,0,0,6788.5503,0,-750.3783,-750.3783,0,9128.4017,0,17126.3088,0,0.690624634,0.690624634,0,0.772208609,0.772208609,2036,2032,12.8135,10.4724,11.1653,12.4842,6079.3402,8653.342,3895.057,25432.3,16.0104,5086.221,8653.342,701.7374,13714.3629,23.4408
1586,1586,35,0,0,0,0,1,1,0,0,0,0,0,0,0,6788.5503,0,1138.4854,1138.4854,0.297728504,9128.4017,0,17126.3088,0,0.717172004,0.717172004,0,0.772208609,0.772208609,2036,2033,12.8135,11.0774,11.1653,12.0221,6079.3402,8653.342,3895.057,25432.3,16.0104,5389.2258,8653.342,1437.7594,16640.1225,21.3098
1587,1587,40,0,0,0,0,1,1,0,0,0,0,0,0,0,6788.5503,0,3015.1251,3015.1251,0.606835483,9128.4017,0,17126.3088,0,0.739127891,0.739127891,0,0.772208609,0.772208609,2036,2034,12.8135,11.6683,11.1653,11.665,6079.3402,8653.342,3895.057,25432.3,16.0104,5652.3415,8653.342,2235.8224,19576.0035,19.3726
1588,1588,45,0,0,0,0,1,1,0,0,0,0,0,0,0,6788.5503,0,4897.3274,4897.3274,0.919698501,9128.4017,0,17126.3088,0,0.757307808,0.757307808,0,0.772208609,0.772208609,2036,2035,12.8135,12.2453,11.1653,11.385,6079.3402,8653.342,3895.057,25432.3,16.0104,5880.673,8653.342,3060.8238,22509.7776,17.6114
1589,1589,50,0,0,0,0,1,1,0,0,0,0,0,0,0,6788.5503,0,6788.5503,6788.5503,1.2346709,9128.4017,0,17126.3088,0,0.772208609,0.772208609,0,0.772208609,0.772208609,2036,2036,12.8135,12.8135,11.1653,11.1653,6079.3402,8653.342,3895.057,25432.3,16.0104,6079.3402,8653.342,3895.057,25432.3,16.0104
1590,1590,55,0,0,0,0,1,1,0,0,0,0,0,0,0,6788.5503,0,8698.1751,8698.1751,1.552467838,9128.4017,0,17126.3088,0,0.785280209,0.785280209,0,0.772208609,0.772208609,2036,2037,12.8135,13.3542,11.1653,10.9794,6079.3402,8653.342,3895.057,25432.3,16.0104,6251.4784,8653.342,4735.3291,28352.8795,14.5549
1591,1591,60,0,0,0,0,1,1,0,0,0,0,0,0,0,6788.5503,0,10614.4718,10614.4718,1.871069053,9128.4017,0,17126.3088,0,0.795991564,0.795991564,0,0.772208609,0.772208609,2036,2038,12.8135,13.8834,11.1653,10.8317,6079.3402,8653.342,3895.057,25432.3,16.0104,6400.6014,8653.342,5575.8887,31257.5357,13.2317
1592,1592,25,0,0,0,0,1,1,0,0,0,0,1,0,0,25254.5353,0,-1629.0307,-1629.0307,0.053608097,20169.1897,0,35726.9316,0,2.618065078,2.618065078,0,2.853083164,2.853083164,2046,2040,10.1702,8.5415,6.4956,7.0828,13031.4001,18926.9822,14321.1223,71558.7308,24.6908,11945.3023,18926.9822,2643.6711,31930.6663,43.7413
1593,1593,30,0,0,0,0,1,1,0,0,0,0,1,0,0,25254.5353,0,3730.7018,3730.7018,0.456099146,20169.1897,0,35726.9316,0,2.671339754,2.671339754,0,2.853083164,2.853083164,2046,2041,10.1702,8.8026,6.4956,6.9406,13031.4001,18926.9822,14321.1223,71558.7308,24.6908,12179.9436,18926.9822,4901.8867,39779.2792,39.7648
1594,1594,35,0,0,0,0,1,1,0,0,0,0,1,0,0,25254.5353,0,9049.4828,9049.4828,0.862663772,20169.1897,0,35726.9316,0,2.759507806,2.759507806,0,2.853083164,2.853083164,2046,2043,10.1702,9.3366,6.4956,6.7174,13031.4001,18926.9822,14321.1223,71558.7308,24.6908,12577.5066,18926.9822,7278.1545,47864.9895,32.8635
1595,1595,40,0,0,0,0,1,1,0,0,0,0,1,0,0,25254.5353,0,14436.8516,14436.8516,1.270987678,20169.1897,0,35726.9316,0,2.795392507,2.795392507,0,2.853083164,2.853083164,2046,2044,10.1702,9.6107,6.4956,6.6306,13031.4001,18926.9822,14321.1223,71558.7308,24.6908,12745.9127,18926.9822,9619.1322,55758.7546,29.8759
1596,1596,45,0,0,0,0,1,1,0,0,0,0,1,0,0,25254.5353,0,19838.1618,19838.1618,1.680466177,20169.1897,0,35726.9316,0,2.825991278,2.825991278,0,2.853083164,2.853083164,2046,2045,10.1702,9.8895,6.4956,6.5583,13031.4001,18926.9822,14321.1223,71558.7308,24.6908,12896.3349,18926.9822,11968.0215,63656.6603,27.1599
1597,1597,50,0,0,0,0,1,1,0,0,0,0,1,0,0,25254.5353,0,25254.5353,25254.5353,2.090963049,20169.1897,0,35726.9316,0,2.853083164,2.853083164,0,2.853083164,2.853083164,2046,2046,10.1702,10.1702,6.4956,6.4956,13031.4001,18926.9822,14321.1223,71558.7308,24.6908,13031.4001,18926.9822,14321.1223,71558.7308,24.6908
1598,1598,55,0,0,0,0,1,1,0,0,0,0,1,0,0,25254.5353,0,30676.8235,30676.8235,2.501819741,20169.1897,0,35726.9316,0,2.875758901,2.875758901,0,2.853083164,2.853083164,2046,2047,10.1702,10.4569,6.4956,6.444,13031.4001,18926.9822,14321.1223,71558.7308,24.6908,13152.6013,18926.9822,16675.1187,79453.9719,22.4462
1599,1599,60,0,0,0,0,1,1,0,0,0,0,1,0,0,25254.5353,0,36129.6864,36129.6864,2.913117364,20169.1897,0,35726.9316,0,2.875758901,2.875758901,0,2.853083164,2.853083164,2046,2047,10.1702,10.4569,6.4956,6.444,13031.4001,18926.9822,14321.1223,71558.7308,24.6908,13152.6013,18926.9822,19006.8859,87238.602,22.4462
1600,1600,25,0,0,0,0,1,1,0,0,1,0,0,0,0,19685.0505,0,-4649.7055,-4649.7055,0,26630.57,0,26362.2658,0,2.087265321,2.087265321,0,2.263380058,2.263380058,2043,2037,8.868,7.2115,11.0448,11.9767,9844.5766,23595.5468,11789.3963,64963.8654,49.2952,8776.9099,23595.5468,1436.4927,29246.5733,87.3294
1601,1601,30,0,0,0,0,1,1,0,0,1,0,0,0,0,19685.0505,0,240.9779,240.9779,0.154521098,26630.57,0,26362.2658,0,2.16407988,2.16407988,0,2.263380058,2.263380058,2043,2039,8.868,7.7739,11.0448,11.5516,9844.5766,23595.5468,11789.3963,64963.8654,49.2952,9223.9999,23595.5468,3405.1019,36537.7997,72.1731
1602,1602,35,0,0,0,0,1,1,0,0,1,0,0,0,0,19685.0505,0,5109.0465,5109.0465,0.447646087,26630.57,0,26362.2658,0,2.194868358,2.194868358,0,2.263380058,2.263380058,2043,2040,8.868,8.051,11.0448,11.3896,9844.5766,23595.5468,11789.3963,64963.8654,49.2952,9409.1507,23595.5468,5453.6106,43632.9665,65.6119
1603,1603,40,0,0,0,0,1,1,0,0,1,0,0,0,0,19685.0505,0,9914.3891,9914.3891,0.742389208,26630.57,0,26362.2658,0,2.244190727,2.244190727,0,2.263380058,2.263380058,2043,2042,8.868,8.5968,11.0448,11.1393,9844.5766,23595.5468,11789.3963,64963.8654,49.2952,9716.7612,23595.5468,7603.0267,50883.9485,54.2247
1604,1604,45,0,0,0,0,1,1,0,0,1,0,0,0,0,19685.0505,0,14820.2213,14820.2213,1.037795375,26630.57,0,26362.2658,0,2.244190727,2.244190727,0,2.263380058,2.263380058,2043,2042,8.868,8.5968,11.0448,11.1393,9844.5766,23595.5468,11789.3963,64963.8654,49.2952,9716.7612,23595.5468,9667.5984,57854.3525,54.2247
1605,1605,50,0,0,0,0,1,1,0,0,1,0,0,0,0,19685.0505,0,19685.0505,19685.0505,1.333889084,26630.57,0,26362.2658,0,2.263380058,2.263380058,0,2.263380058,2.263380058,2043,2043,8.868,8.868,11.0448,11.0448,9844.5766,23595.5468,11789.3963,64963.8654,49.2952,9844.5766,23595.5468,11789.3963,64963.8654,49.2952
1606,1606,55,0,0,0,0,1,1,0,0,1,0,0,0,0,19685.0505,0,24558.2712,24558.2712,1.630468882,26630.57,0,26362.2658,0,2.280052005,2.280052005,0,2.263380058,2.263380058,2043,2044,8.868,9.1367,11.0448,10.9641,9844.5766,23595.5468,11789.3963,64963.8654,49.2952,9958.0097,23595.5468,13914.2725,72070.9141,44.8138
1607,1607,60,0,0,0,0,1,1,0,0,1,0,0,0,0,19685.0505,0,29438.7518,29438.7518,1.927271114,26630.57,0,26362.2658,0,2.294124665,2.294124665,0,2.263380058,2.263380058,2043,2045,8.868,9.4031,11.0448,10.8968,9844.5766,23595.5468,11789.3963,64963.8654,49.2952,10058.3573,23595.5468,16037.1374,79170.5331,40.7398
1608,1608,25,0,0,0,0,1,1,0,0,1,0,1,0,0,38297.6994,0,-3212.5614,-3212.5614,0.031433426,37671.358,0,44962.8886,0,4.001217461,4.001217461,0,4.359489709,4.359489709,2047,2040,8.7197,7.0018,7.9838,8.7035,16262.9947,33869.187,22423.6155,110904.0006,50.5039,14711.2103,33869.187,4277.1801,49743.4339,98.4178
1609,1609,30,0,0,0,0,1,1,0,0,1,0,1,0,0,38297.6994,0,5014.5999,5014.5999,0.380919175,37671.358,0,44962.8886,0,4.140993816,4.140993816,0,4.359489709,4.359489709,2047,2042,8.7197,7.4778,7.9838,8.4079,16262.9947,33869.187,22423.6155,110904.0006,50.5039,15279.9345,33869.187,7886.7517,62131.8101,81.3371
1610,1610,35,0,0,0,0,1,1,0,0,1,0,1,0,0,38297.6994,0,13253.3718,13253.3718,0.732441337,37671.358,0,44962.8886,0,4.247175215,4.247175215,0,4.359489709,4.359489709,2047,2044,8.7197,7.967,7.9838,8.1964,16262.9947,33869.187,22423.6155,110904.0006,50.5039,15737.5471,33869.187,11553.6839,74481.0105,67.2207
1611,1611,40,0,0,0,0,1,1,0,0,1,0,1,0,0,38297.6994,0,21586.6736,21586.6736,1.085171032,37671.358,0,44962.8886,0,4.289776612,4.289776612,0,4.359489709,4.359489709,2047,2045,8.7197,8.2159,7.9838,8.1144,16262.9947,33869.187,22423.6155,110904.0006,50.5039,15931.5735,33869.187,15166.9841,86615.5279,61.1097
1612,1612,45,0,0,0,0,1,1,0,0,1,0,1,0,0,38297.6994,0,29935.2966,29935.2966,1.438743243,37671.358,0,44962.8886,0,4.327211172,4.327211172,0,4.359489709,4.359489709,2047,2046,8.7197,8.4665,7.9838,8.0438,16262.9947,33869.187,22423.6155,110904.0006,50.5039,16106.081,33869.187,18793.4983,98759.6172,55.5543
1613,1613,50,0,0,0,0,1,1,0,0,1,0,1,0,0,38297.6994,0,38297.6994,38297.6994,1.792828692,37671.358,0,44962.8886,0,4.359489709,4.359489709,0,4.359489709,4.359489709,2047,2047,8.7197,8.7197,7.9838,7.9838,16262.9947,33869.187,22423.6155,110904.0006,50.5039,16262.9947,33869.187,22423.6155,110904.0006,50.5039
1614,1614,55,0,0,0,0,1,1,0,0,1,0,1,0,0,38297.6994,0,46708.7708,46708.7708,2.14723569,37671.358,0,44962.8886,0,4.359489709,4.359489709,0,4.359489709,4.359489709,2047,2047,8.7197,8.7197,7.9838,7.9838,16262.9947,33869.187,22423.6155,110904.0006,50.5039,16262.9947,33869.187,26015.9548,122907.4112,50.5039
1615,1615,60,0,0,0,0,1,1,0,0,1,0,1,0,0,38297.6994,0,55086.2106,55086.2106,2.501930199,37671.358,0,44962.8886,0,4.38651358,4.38651358,0,4.359489709,4.359489709,2047,2048,8.7197,8.9772,7.9838,7.9343,16262.9947,33869.187,22423.6155,110904.0006,50.5039,16404.3677,33869.187,29651.6633,135057.3413,45.9126
1616,1616,25,0,0,0,0,1,1,0,0,0,1,0,0,0,22481.0369,0,-4464.8003,-4464.8003,0,28109.0071,0,30367.3871,0,2.34903763,2.34903763,0,2.581159822,2.581159822,2044,2037,9.3519,7.4543,10.2292,11.24,11505.6303,24877.0327,13327.0566,72235.5703,44.8138,10149.3458,24877.0327,1740.1174,32389.025,87.3294
1617,1617,30,0,0,0,0,1,1,0,0,0,1,0,0,0,22481.0369,0,930.9278,930.9278,0.196526463,28109.0071,0,30367.3871,0,2.440543572,2.440543572,0,2.581159822,2.581159822,2044,2039,9.3519,8.014,10.2292,10.8186,11505.6303,24877.0327,13327.0566,72235.5703,44.8138,10666.3928,24877.0327,3958.061,40504.5874,72.1731
1618,1618,35,0,0,0,0,1,1,0,0,0,1,0,0,0,22481.0369,0,6325.5673,6325.5673,0.505085961,28109.0071,0,30367.3871,0,2.477287077,2.477287077,0,2.581159822,2.581159822,2044,2040,9.3519,8.2889,10.2292,10.6581,11505.6303,24877.0327,13327.0566,72235.5703,44.8138,10879.4605,24877.0327,6239.4561,48387.1286,65.6119
1619,1619,40,0,0,0,0,1,1,0,0,0,1,0,0,0,22481.0369,0,11664.4545,11664.4545,0.815747582,28109.0071,0,30367.3871,0,2.5362246,2.5362246,0,2.581159822,2.581159822,2044,2042,9.3519,8.8281,10.2292,10.4104,11505.6303,24877.0327,13327.0566,72235.5703,44.8138,11231.5437,24877.0327,8628.898,56456.1538,54.2247
1620,1620,45,0,0,0,0,1,1,0,0,0,1,0,0,0,22481.0369,0,17067.3758,17067.3758,1.127228392,28109.0071,0,30367.3871,0,2.560263274,2.560263274,0,2.581159822,2.581159822,2044,2043,9.3519,9.0915,10.2292,10.3127,11505.6303,24877.0327,13327.0566,72235.5703,44.8138,11377.0102,24877.0327,10974.6849,64345.3988,49.2952
1621,1621,50,0,0,0,0,1,1,0,0,0,1,0,0,0,22481.0369,0,22481.0369,22481.0369,1.439405614,28109.0071,0,30367.3871,0,2.581159822,2.581159822,0,2.581159822,2.581159822,2044,2044,9.3519,9.3519,10.2292,10.2292,11505.6303,24877.0327,13327.0566,72235.5703,44.8138,11505.6303,24877.0327,13327.0566,72235.5703,44.8138
1622,1622,55,0,0,0,0,1,1,0,0,0,1,0,0,0,22481.0369,0,27901.6751,27901.6751,1.752051958,28109.0071,0,30367.3871,0,2.599200148,2.599200148,0,2.581159822,2.581159822,2044,2045,9.3519,9.6085,10.2292,10.1582,11505.6303,24877.0327,13327.0566,72235.5703,44.8138,11618.9709,24877.0327,15684.1215,80122.54,40.7398
1623,1623,60,0,0,0,0,1,1,0,0,0,1,0,0,0,22481.0369,0,33330.5248,33330.5248,2.065067581,28109.0071,0,30367.3871,0,2.615012685,2.615012685,0,2.581159822,2.581159822,2044,2046,9.3519,9.8616,10.2292,10.0968,11505.6303,24877.0327,13327.0566,72235.5703,44.8138,11719.3163,24877.0327,18042.1614,88006.0714,37.0362
1624,1624,25,0,0,0,0,1,1,0,0,0,1,1,0,0,41169.9302,0,-3041.0235,-3041.0235,0.044315305,39149.7951,0,48968.0099,0,4.28363618,4.28363618,0,4.671413736,4.671413736,2047,2040,8.9008,7.2058,7.7547,8.4609,17844.2814,35150.6729,23910.0238,118125.4123,50.5039,16181.5201,35150.6729,4598.7508,52988.3381,98.4178
1625,1625,30,0,0,0,0,1,1,0,0,0,1,1,0,0,41169.9302,0,5717.3568,5717.3568,0.402567688,39149.7951,0,48968.0099,0,4.433027688,4.433027688,0,4.671413736,4.671413736,2047,2042,8.9008,7.681,7.7547,8.1741,17844.2814,35150.6729,23910.0238,118125.4123,50.5039,16794.717,35150.6729,8433.3,66177.3838,81.3371
1626,1626,35,0,0,0,0,1,1,0,0,0,1,1,0,0,41169.9302,0,14494.7355,14494.7355,0.763264572,39149.7951,0,48968.0099,0,4.548283033,4.548283033,0,4.671413736,4.671413736,2047,2044,8.9008,8.1638,7.7547,7.9658,17844.2814,35150.6729,23910.0238,118125.4123,50.5039,17285.1677,35150.6729,12334.7775,79332.5743,67.2207
1627,1627,40,0,0,0,0,1,1,0,0,0,1,1,0,0,41169.9302,0,23370.742,23370.742,1.12519901,39149.7951,0,48968.0099,0,4.594852095,4.594852095,0,4.671413736,4.671413736,2047,2045,8.9008,8.4082,7.7547,7.8846,17844.2814,35150.6729,23910.0238,118125.4123,50.5039,17492.1871,35150.6729,16181.1284,92255.8401,61.1097
1628,1628,45,0,0,0,0,1,1,0,0,0,1,1,0,0,41169.9302,0,32263.0888,32263.0888,1.48807008,39149.7951,0,48968.0099,0,4.636121703,4.636121703,0,4.671413736,4.671413736,2047,2046,8.9008,8.6531,7.7547,7.814,17844.2814,35150.6729,23910.0238,118125.4123,50.5039,17677.8379,35150.6729,20044.0626,105191.2165,55.5543
1629,1629,50,0,0,0,0,1,1,0,0,0,1,1,0,0,41169.9302,0,41169.9302,41169.9302,1.851439619,39149.7951,0,48968.0099,0,4.671413736,4.671413736,0,4.671413736,4.671413736,2047,2047,8.9008,8.9008,7.7547,7.7547,17844.2814,35150.6729,23910.0238,118125.4123,50.5039,17844.2814,35150.6729,23910.0238,118125.4123,50.5039
1630,1630,55,0,0,0,0,1,1,0,0,0,1,1,0,0,41169.9302,0,50086.7175,50086.7175,2.215159344,39149.7951,0,48968.0099,0,4.701796063,4.701796063,0,4.671413736,4.671413736,2047,2048,8.9008,9.1508,7.7547,7.7043,17844.2814,35150.6729,23910.0238,118125.4123,50.5039,17993.8497,35150.6729,27778.3486,131055.5013,45.9126
1631,1631,60,0,0,0,0,1,1,0,0,0,1,1,0,0,41169.9302,0,59049.361,59049.361,2.579149321,39149.7951,0,48968.0099,0,4.701796063,4.701796063,0,4.671413736,4.671413736,2047,2048,8.9008,9.1508,7.7547,7.7043,17844.2814,35150.6729,23910.0238,118125.4123,50.5039,17993.8497,35150.6729,31610.3168,143850.113,45.9126
1632,1632,25,0,0,0,0,1,1,1,0,0,0,0,0,0,13944.7843,0,-2439.1616,-2439.1616,0,14531.1017,0,24139.3811,0,1.141072189,1.141072189,0,1.338637726,1.338637726,2037,2031,11.2531,8.2878,10.2376,12.0101,9082.275,13754.3669,7512.984,44323.5201,29.1098,6957.9293,13754.3669,580.3905,18905.0949,51.5698
1633,1633,30,0,0,0,0,1,1,1,0,0,0,0,0,0,13944.7843,0,805.6894,805.6894,0.1944279,14531.1017,0,24139.3811,0,1.233634373,1.233634373,0,1.338637726,1.338637726,2037,2033,11.2531,9.3307,10.2376,11.109,9082.275,13754.3669,7512.984,44323.5201,29.1098,7876.8316,13754.3669,1868.472,24347.9795,42.6197
1634,1634,35,0,0,0,0,1,1,1,0,0,0,0,0,0,13944.7843,0,4078.9698,4078.9698,0.530737717,14531.1017,0,24139.3811,0,1.267923582,1.267923582,0,1.338637726,1.338637726,2037,2034,11.2531,9.831,10.2376,10.8086,9082.275,13754.3669,7512.984,44323.5201,29.1098,8246.1089,13754.3669,3220.7967,29338.9875,38.7452
1635,1635,40,0,0,0,0,1,1,1,0,0,0,0,0,0,13944.7843,0,7354.3492,7354.3492,0.871319926,14531.1017,0,24139.3811,0,1.296072219,1.296072219,0,1.338637726,1.338637726,2037,2035,11.2531,10.3183,10.2376,10.5738,9082.275,13754.3669,7512.984,44323.5201,29.1098,8565.5935,13754.3669,4629.7851,34339.3175,35.2229
1636,1636,45,0,0,0,0,1,1,1,0,0,0,0,0,0,13944.7843,0,10637.7221,10637.7221,1.214479285,14531.1017,0,24139.3811,0,1.319058399,1.319058399,0,1.338637726,1.338637726,2037,2036,11.2531,10.7956,10.2376,10.3895,9082.275,13754.3669,7512.984,44323.5201,29.1098,8842.8032,13754.3669,6066.226,39333.1389,32.0208
1637,1637,50,0,0,0,0,1,1,1,0,0,0,0,0,0,13944.7843,0,13944.7843,13944.7843,1.560111122,14531.1017,0,24139.3811,0,1.338637726,1.338637726,0,1.338637726,1.338637726,2037,2037,11.2531,11.2531,10.2376,10.2376,9082.275,13754.3669,7512.984,44323.5201,29.1098,9082.275,13754.3669,7512.984,44323.5201,29.1098
1638,1638,55,0,0,0,0,1,1,1,0,0,0,0,0,0,13944.7843,0,17297.3973,17297.3973,1.90662631,14531.1017,0,24139.3811,0,1.338637726,1.338637726,0,1.338637726,1.338637726,2037,2037,11.2531,11.2531,10.2376,10.2376,9082.275,13754.3669,7512.984,44323.5201,29.1098,9082.275,13754.3669,8926.341,49089.49,29.1098
1639,1639,60,0,0,0,0,1,1,1,0,0,0,0,0,0,13944.7843,0,20624.915,20624.915,2.254727499,14531.1017,0,24139.3811,0,1.354573289,1.354573289,0,1.338637726,1.338637726,2037,2038,11.2531,11.6986,10.2376,10.1171,9082.275,13754.3669,7512.984,44323.5201,29.1098,9289.1666,13754.3669,10386.6071,54081.519,26.4635
1640,1640,25,0,0,0,0,1,1,1,0,0,0,1,0,0,32306.5229,0,-1592.2637,-1592.2637,0.069228399,25571.8897,0,42740.0038,0,3.119551274,3.119551274,0,3.400952214,3.400952214,2045,2039,9.987,8.3926,6.9368,7.5686,16015.4295,24028.0071,17958.2417,90342.151,33.9499,14619.8521,24028.0071,3255.6836,40371.4233,60.1442
1641,1641,30,0,0,0,0,1,1,1,0,0,0,1,0,0,32306.5229,0,5109.8184,5109.8184,0.468890333,25571.8897,0,42740.0038,0,3.240119588,3.240119588,0,3.400952214,3.400952214,2045,2041,9.987,8.916,6.9368,7.2845,16015.4295,24028.0071,17958.2417,90342.151,33.9499,15197.2204,24028.0071,6156.6785,50541.4304,49.706
1642,1642,35,0,0,0,0,1,1,1,0,0,0,1,0,0,32306.5229,0,11884.724,11884.724,0.872341513,25571.8897,0,42740.0038,0,3.289445653,3.289445653,0,3.400952214,3.400952214,2045,2042,9.987,9.1799,6.9368,7.1742,16015.4295,24028.0071,17958.2417,90342.151,33.9499,15438.4907,24028.0071,9075.8978,60472.3069,45.1873
1643,1643,40,0,0,0,0,1,1,1,0,0,0,1,0,0,32306.5229,0,18674.469,18674.469,1.27771496,25571.8897,0,42740.0038,0,3.332157288,3.332157288,0,3.400952214,3.400952214,2045,2043,9.987,9.4463,6.9368,7.0814,16015.4295,24028.0071,17958.2417,90342.151,33.9499,15653.1214,24028.0071,12026.466,70423.1428,41.0793
1644,1644,45,0,0,0,0,1,1,1,0,0,0,1,0,0,32306.5229,0,25483.1237,25483.1237,1.684433403,25571.8897,0,42740.0038,0,3.36935337,3.36935337,0,3.400952214,3.400952214,2045,2044,9.987,9.7155,6.9368,7.0025,16015.4295,24028.0071,17958.2417,90342.151,33.9499,15844.9134,24028.0071,14990.4421,80383.8311,37.3448
1645,1645,50,0,0,0,0,1,1,1,0,0,0,1,0,0,32306.5229,0,32306.5229,32306.5229,2.091924613,25571.8897,0,42740.0038,0,3.400952214,3.400952214,0,3.400952214,3.400952214,2045,2045,9.987,9.987,6.9368,6.9368,16015.4295,24028.0071,17958.2417,90342.151,33.9499,16015.4295,24028.0071,17958.2417,90342.151,33.9499
1646,1646,55,0,0,0,0,1,1,1,0,0,0,1,0,0,32306.5229,0,39146.0035,39146.0035,2.500136931,25571.8897,0,42740.0038,0,3.428796439,3.428796439,0,3.400952214,3.400952214,2045,2046,9.987,10.2588,6.9368,6.8798,16015.4295,24028.0071,17958.2417,90342.151,33.9499,16167.82,24028.0071,20927.2867,100299.9808,30.8635
1647,1647,60,0,0,0,0,1,1,1,0,0,0,1,0,0,32306.5229,0,45990.3912,45990.3912,2.908538455,25571.8897,0,42740.0038,0,3.452024622,3.452024622,0,3.400952214,3.400952214,2045,2047,9.987,10.5343,6.9368,6.8331,16015.4295,24028.0071,17958.2417,90342.151,33.9499,16303.9867,24028.0071,23895.9708,110246.4135,28.0577
1648,1648,25,0,0,0,0,1,1,1,0,1,0,0,0,0,26813.9695,0,-4529.3157,-4529.3157,0,32033.27,0,33375.338,0,2.585750373,2.585750373,0,2.815155347,2.815155347,2042,2036,8.8264,7.1426,10.6854,11.6334,12765.4246,28696.5717,15387.4799,83726.7079,63.2622,11270.3483,28696.5717,2028.0973,37577.7744,112.0728
1649,1649,30,0,0,0,0,1,1,1,0,1,0,0,0,0,26813.9695,0,1757.7024,1757.7024,0.220815653,32033.27,0,33375.338,0,2.687298207,2.687298207,0,2.815155347,2.815155347,2042,2038,8.8264,7.7203,10.6854,11.1938,12765.4246,28696.5717,15387.4799,83726.7079,63.2622,11903.012,28696.5717,4579.0444,47028.9526,92.6221
