,ID,E_Brent,NE_C1,M1_C1,M2_C1,SW_C1,costo_gel,VPN_Basica_porta,VPN_incremental_porta,VPN_Basica,VPN_incremental,VPN_Total,EFI_INCREMENTAL,capex,opex_basica,opex_incremental,volumen_B_LE,volumen_I_LE,volumen_T_LE,volumen_B_LE_p,volumen_I_LE_p,volumen_T_LE_p,LE_year_p,LE_year_b,lc_p,lc_b,dc_p,dc_b,opex_ing_p,capex_ing_p,impuesto_ing_p,ingreso_ing_p,abandono_ing_p,opex_ing_b,capex_ing_b,impuesto_ing_b,ingreso_ing_b,abandono_ing_b
80,80,60,1,0,0,0,3.7,0,1741.3019,0,2123.4741,2123.4741,77.84093602340178,82.3131,0,25.3271,0.0,0.13231957322708338,0.13231957322708338,0.0,0.13231957322708338,0.13231957322708338,2056.0,2056.0,0.18,0.18,0.2955,0.2955,10.3445,39.2412,748.5343,2539.4219,0,10.3445,39.2412,912.3224,3085.3822,0
81,81,20,1,0,0,1,3.7,0,2583.8855,0,882.2136,882.2136,21.418614266645946,123.4696,0,37.9906,0.0,0.19639010342124996,0.19639010342124996,0.0,0.19639010342124996,0.19639010342124996,2056.0,2056.0,0.18,0.18,0.2955,0.2955,15.5168,58.8618,1110.7727,3769.0368,0,15.5168,58.8618,381.4847,1338.0768,0
82,82,25,1,0,0,1,3.7,0,2583.8855,0,1165.8256,1165.8256,28.285732813684323,123.4696,0,37.9906,0.0,0.19639010342124996,0.19639010342124996,0.0,0.19639010342124996,0.19639010342124996,2056.0,2056.0,0.18,0.18,0.2955,0.2955,15.5168,58.8618,1110.7727,3769.0368,0,15.5168,58.8618,503.0327,1743.2368,0
83,83,30,1,0,0,1,3.7,0,2583.8855,0,1449.4376,1449.4376,35.1528513607227,123.4696,0,37.9906,0.0,0.19639010342124996,0.19639010342124996,0.0,0.19639010342124996,0.19639010342124996,2056.0,2056.0,0.18,0.18,0.2955,0.2955,15.5168,58.8618,1110.7727,3769.0368,0,15.5168,58.8618,624.5807,2148.3968,0
84,84,35,1,0,0,1,3.7,0,2583.8855,0,1733.0495,1733.0495,42.01996990776109,123.4696,0,37.9906,0.0,0.19639010342124996,0.19639010342124996,0.0,0.19639010342124996,0.19639010342124996,2056.0,2056.0,0.18,0.18,0.2955,0.2955,15.5168,58.8618,1110.7727,3769.0368,0,15.5168,58.8618,746.1287,2553.5568,0
85,85,40,1,0,0,1,3.7,0,2583.8855,0,2016.6615,2016.6615,48.887088454799475,123.4696,0,37.9906,0.0,0.19639010342124996,0.19639010342124996,0.0,0.19639010342124996,0.19639010342124996,2056.0,2056.0,0.18,0.18,0.2955,0.2955,15.5168,58.8618,1110.7727,3769.0368,0,15.5168,58.8618,867.6767,2958.7168,0
86,86,45,1,0,0,1,3.7,0,2583.8855,0,2300.2735,2300.2735,55.75420700183787,123.4696,0,37.9906,0.0,0.19639010342124996,0.19639010342124996,0.0,0.19639010342124996,0.19639010342124996,2056.0,2056.0,0.18,0.18,0.2955,0.2955,15.5168,58.8618,1110.7727,3769.0368,0,15.5168,58.8618,989.2247,3363.8768,0
87,87,50,1,0,0,1,3.7,0,2583.8855,0,2583.8855,2583.8855,62.62132554887621,123.4696,0,37.9906,0.0,0.19639010342124996,0.19639010342124996,0.0,0.19639010342124996,0.19639010342124996,2056.0,2056.0,0.18,0.18,0.2955,0.2955,15.5168,58.8618,1110.7727,3769.0368,0,15.5168,58.8618,1110.7727,3769.0368,0
88,88,55,1,0,0,1,3.7,0,2583.8855,0,2867.4975,2867.4975,69.48844409591462,123.4696,0,37.9906,0.0,0.19639010342124996,0.19639010342124996,0.0,0.19639010342124996,0.19639010342124996,2056.0,2056.0,0.18,0.18,0.2955,0.2955,15.5168,58.8618,1110.7727,3769.0368,0,15.5168,58.8618,1232.3207,4174.1968,0
89,89,60,1,0,0,1,3.7,0,2583.8855,0,3151.1095,3151.1095,76.35556264295299,123.4696,0,37.9906,0.0,0.19639010342124996,0.19639010342124996,0.0,0.19639010342124996,0.19639010342124996,2056.0,2056.0,0.18,0.18,0.2955,0.2955,15.5168,58.8618,1110.7727,3769.0368,0,15.5168,58.8618,1353.8687,4579.3568,0
90,90,20,1,0,1,0,3.7,0,6965.2076,0,2379.1412,2379.1412,21.705870089621065,329.2522,0,101.3082,0.0,0.5292782929083335,0.5292782929083335,0.0,0.5292782929083335,0.5292782929083335,2056.0,2056.0,0.18,0.18,0.2955,0.2955,41.378,156.9648,2994.1374,10157.6878,0,41.378,156.9648,1028.6804,3606.1645,0
91,91,25,1,0,1,0,3.7,0,6965.2076,0,3143.4856,3143.4856,28.660778063809108,329.2522,0,101.3082,0.0,0.5292782929083335,0.5292782929083335,0.0,0.5292782929083335,0.5292782929083335,2056.0,2056.0,0.18,0.18,0.2955,0.2955,41.378,156.9648,2994.1374,10157.6878,0,41.378,156.9648,1356.2565,4698.085,0
92,92,30,1,0,1,0,3.7,0,6965.2076,0,3907.83,3907.83,35.615686037997136,329.2522,0,101.3082,0.0,0.5292782929083335,0.5292782929083335,0.0,0.5292782929083335,0.5292782929083335,2056.0,2056.0,0.18,0.18,0.2955,0.2955,41.378,156.9648,2994.1374,10157.6878,0,41.378,156.9648,1683.8327,5790.0056,0
93,93,35,1,0,1,0,3.7,0,6965.2076,0,4672.1744,4672.1744,42.57059401218518,329.2522,0,101.3082,0.0,0.5292782929083335,0.5292782929083335,0.0,0.5292782929083335,0.5292782929083335,2056.0,2056.0,0.18,0.18,0.2955,0.2955,41.378,156.9648,2994.1374,10157.6878,0,41.378,156.9648,2011.4089,6881.9261,0
94,94,40,1,0,1,0,3.7,0,6965.2076,0,5436.5188,5436.5188,49.5255019863732,329.2522,0,101.3082,0.0,0.5292782929083335,0.5292782929083335,0.0,0.5292782929083335,0.5292782929083335,2056.0,2056.0,0.18,0.18,0.2955,0.2955,41.378,156.9648,2994.1374,10157.6878,0,41.378,156.9648,2338.985,7973.8467,0
95,95,45,1,0,1,0,3.7,0,6965.2076,0,6200.8632,6200.8632,56.48040996056122,329.2522,0,101.3082,0.0,0.5292782929083335,0.5292782929083335,0.0,0.5292782929083335,0.5292782929083335,2056.0,2056.0,0.18,0.18,0.2955,0.2955,41.378,156.9648,2994.1374,10157.6878,0,41.378,156.9648,2666.5612,9065.7672,0
96,96,50,1,0,1,0,3.7,0,6965.2076,0,6965.2076,6965.2076,63.43531793474928,329.2522,0,101.3082,0.0,0.5292782929083335,0.5292782929083335,0.0,0.5292782929083335,0.5292782929083335,2056.0,2056.0,0.18,0.18,0.2955,0.2955,41.378,156.9648,2994.1374,10157.6878,0,41.378,156.9648,2994.1374,10157.6878,0
97,97,55,1,0,1,0,3.7,0,6965.2076,0,7729.5519,7729.5519,70.39022590893731,329.2522,0,101.3082,0.0,0.5292782929083335,0.5292782929083335,0.0,0.5292782929083335,0.5292782929083335,2056.0,2056.0,0.18,0.18,0.2955,0.2955,41.378,156.9648,2994.1374,10157.6878,0,41.378,156.9648,3321.7135,11249.6083,0
98,98,60,1,0,1,0,3.7,0,6965.2076,0,8493.8963,8493.8963,77.34513388312533,329.2522,0,101.3082,0.0,0.5292782929083335,0.5292782929083335,0.0,0.5292782929083335,0.5292782929083335,2056.0,2056.0,0.18,0.18,0.2955,0.2955,41.378,156.9648,2994.1374,10157.6878,0,41.378,156.9648,3649.2897,12341.5289,0
99,99,20,1,0,1,1,3.7,0,7807.7912,0,2666.5695,2666.5695,21.579460140028203,370.4087,0,113.9718,0.0,0.5933488231024999,0.5933488231024999,0.0,0.5933488231024999,0.5933488231024999,2056.0,2056.0,0.18,0.18,0.2955,0.2955,46.5503,176.5854,3356.3757,11387.3026,0,46.5503,176.5854,1152.995,4042.7002,0
100,100,25,1,0,1,1,3.7,0,7807.7912,0,3523.4398,3523.4398,28.495281655485282,370.4087,0,113.9718,0.0,0.5933488231024999,0.5933488231024999,0.0,0.5933488231024999,0.5933488231024999,2056.0,2056.0,0.18,0.18,0.2955,0.2955,46.5503,176.5854,3356.3757,11387.3026,0,46.5503,176.5854,1520.2251,5266.8006,0
101,101,30,1,0,1,1,3.7,0,7807.7912,0,4380.3101,4380.3101,35.41110317094239,370.4087,0,113.9718,0.0,0.5933488231024999,0.5933488231024999,0.0,0.5933488231024999,0.5933488231024999,2056.0,2056.0,0.18,0.18,0.2955,0.2955,46.5503,176.5854,3356.3757,11387.3026,0,46.5503,176.5854,1887.4552,6490.901,0
102,102,35,1,0,1,1,3.7,0,7807.7912,0,5237.1803,5237.1803,42.32692468639949,370.4087,0,113.9718,0.0,0.5933488231024999,0.5933488231024999,0.0,0.5933488231024999,0.5933488231024999,2056.0,2056.0,0.18,0.18,0.2955,0.2955,46.5503,176.5854,3356.3757,11387.3026,0,46.5503,176.5854,2254.6853,7715.0014,0
103,103,40,1,0,1,1,3.7,0,7807.7912,0,6094.0506,6094.0506,49.24274620185658,370.4087,0,113.9718,0.0,0.5933488231024999,0.5933488231024999,0.0,0.5933488231024999,0.5933488231024999,2056.0,2056.0,0.18,0.18,0.2955,0.2955,46.5503,176.5854,3356.3757,11387.3026,0,46.5503,176.5854,2621.9154,8939.1018,0
104,104,45,1,0,1,1,3.7,0,7807.7912,0,6950.9209,6950.9209,56.15856771731367,370.4087,0,113.9718,0.0,0.5933488231024999,0.5933488231024999,0.0,0.5933488231024999,0.5933488231024999,2056.0,2056.0,0.18,0.18,0.2955,0.2955,46.5503,176.5854,3356.3757,11387.3026,0,46.5503,176.5854,2989.1456,10163.2022,0
105,105,50,1,0,1,1,3.7,0,7807.7912,0,7807.7912,7807.7912,63.07438923277074,370.4087,0,113.9718,0.0,0.5933488231024999,0.5933488231024999,0.0,0.5933488231024999,0.5933488231024999,2056.0,2056.0,0.18,0.18,0.2955,0.2955,46.5503,176.5854,3356.3757,11387.3026,0,46.5503,176.5854,3356.3757,11387.3026,0
106,106,55,1,0,1,1,3.7,0,7807.7912,0,8664.6615,8664.6615,69.99021074822784,370.4087,0,113.9718,0.0,0.5933488231024999,0.5933488231024999,0.0,0.5933488231024999,0.5933488231024999,2056.0,2056.0,0.18,0.18,0.2955,0.2955,46.5503,176.5854,3356.3757,11387.3026,0,46.5503,176.5854,3723.6058,12611.403,0
107,107,60,1,0,1,1,3.7,0,7807.7912,0,9521.5318,9521.5318,76.90603226368493,370.4087,0,113.9718,0.0,0.5933488231024999,0.5933488231024999,0.0,0.5933488231024999,0.5933488231024999,2056.0,2056.0,0.18,0.18,0.2955,0.2955,46.5503,176.5854,3356.3757,11387.3026,0,46.5503,176.5854,4090.8359,13835.5034,0
108,108,20,1,1,0,0,3.7,0,6013.2193,0,2024.0425,2024.0425,14.819108997488359,411.5653,0,90.2453,0.0,0.47170544321932883,0.47170544321932883,0.0,0.47170544321932883,0.47170544321932883,2056.0,2056.0,0.18,0.18,0.4144,0.4144,35.9926,196.206,2590.1501,8835.568,0,35.9926,196.206,880.5029,3136.744,0
109,109,25,1,1,0,0,3.7,0,6013.2193,0,2688.9053,2688.9053,19.66504776763841,411.5653,0,90.2453,0.0,0.47170544321932883,0.47170544321932883,0.0,0.47170544321932883,0.47170544321932883,2056.0,2056.0,0.18,0.18,0.4144,0.4144,35.9926,196.206,2590.1501,8835.568,0,35.9926,196.206,1165.4441,4086.548,0
110,110,30,1,1,0,0,3.7,0,6013.2193,0,3353.7681,3353.7681,24.510986537788447,411.5653,0,90.2453,0.0,0.47170544321932883,0.47170544321932883,0.0,0.47170544321932883,0.47170544321932883,2056.0,2056.0,0.18,0.18,0.4144,0.4144,35.9926,196.206,2590.1501,8835.568,0,35.9926,196.206,1450.3853,5036.352,0
111,111,35,1,1,0,0,3.7,0,6013.2193,0,4018.6309,4018.6309,29.356925307938496,411.5653,0,90.2453,0.0,0.47170544321932883,0.47170544321932883,0.0,0.47170544321932883,0.47170544321932883,2056.0,2056.0,0.18,0.18,0.4144,0.4144,35.9926,196.206,2590.1501,8835.568,0,35.9926,196.206,1735.3265,5986.156,0
112,112,40,1,1,0,0,3.7,0,6013.2193,0,4683.4937,4683.4937,34.20286407808854,411.5653,0,90.2453,0.0,0.47170544321932883,0.47170544321932883,0.0,0.47170544321932883,0.47170544321932883,2056.0,2056.0,0.18,0.18,0.4144,0.4144,35.9926,196.206,2590.1501,8835.568,0,35.9926,196.206,2020.2677,6935.96,0
113,113,45,1,1,0,0,3.7,0,6013.2193,0,5348.3565,5348.3565,39.04880284823858,411.5653,0,90.2453,0.0,0.47170544321932883,0.47170544321932883,0.0,0.47170544321932883,0.47170544321932883,2056.0,2056.0,0.18,0.18,0.4144,0.4144,35.9926,196.206,2590.1501,8835.568,0,35.9926,196.206,2305.2089,7885.764,0
114,114,50,1,1,0,0,3.7,0,6013.2193,0,6013.2193,6013.2193,43.894741618388615,411.5653,0,90.2453,0.0,0.47170544321932883,0.47170544321932883,0.0,0.47170544321932883,0.47170544321932883,2056.0,2056.0,0.18,0.18,0.4144,0.4144,35.9926,196.206,2590.1501,8835.568,0,35.9926,196.206,2590.1501,8835.568,0
115,115,55,1,1,0,0,3.7,0,6013.2193,0,6678.082,6678.082,48.740680388538685,411.5653,0,90.2453,0.0,0.47170544321932883,0.47170544321932883,0.0,0.47170544321932883,0.47170544321932883,2056.0,2056.0,0.18,0.18,0.4144,0.4144,35.9926,196.206,2590.1501,8835.568,0,35.9926,196.206,2875.0913,9785.372,0
116,116,60,1,1,0,0,3.7,0,6013.2193,0,7342.9448,7342.9448,53.58661915868874,411.5653,0,90.2453,0.0,0.47170544321932883,0.47170544321932883,0.0,0.47170544321932883,0.47170544321932883,2056.0,2056.0,0.18,0.18,0.4144,0.4144,35.9926,196.206,2590.1501,8835.568,0,35.9926,196.206,3160.0325,10735.176,0
117,117,20,1,1,0,1,3.7,0,6855.846,0,2311.5138,2311.5138,15.353186130658345,452.7218,0,102.9089,0.0,0.5357759734134955,0.5357759734134955,0.0,0.5357759734134955,0.5357759734134955,2056.0,2056.0,0.18,0.18,0.3998,0.3998,41.1648,215.8266,2952.3453,10065.1828,0,41.1648,215.8266,1004.7744,3573.2797,0
118,118,25,1,1,0,1,3.7,0,6855.846,0,3068.9025,3068.9025,20.362370645648134,452.7218,0,102.9089,0.0,0.5357759734134955,0.5357759734134955,0.0,0.5357759734134955,0.5357759734134955,2056.0,2056.0,0.18,0.18,0.3998,0.3998,41.1648,215.8266,2952.3453,10065.1828,0,41.1648,215.8266,1329.3695,4655.2635,0
119,119,30,1,1,0,1,3.7,0,6855.846,0,3826.2912,3826.2912,25.371555160637907,452.7218,0,102.9089,0.0,0.5357759734134955,0.5357759734134955,0.0,0.5357759734134955,0.5357759734134955,2056.0,2056.0,0.18,0.18,0.3998,0.3998,41.1648,215.8266,2952.3453,10065.1828,0,41.1648,215.8266,1653.9647,5737.2474,0
120,120,35,1,1,0,1,3.7,0,6855.846,0,4583.6799,4583.6799,30.380739675627687,452.7218,0,102.9089,0.0,0.5357759734134955,0.5357759734134955,0.0,0.5357759734134955,0.5357759734134955,2056.0,2056.0,0.18,0.18,0.3998,0.3998,41.1648,215.8266,2952.3453,10065.1828,0,41.1648,215.8266,1978.5598,6819.2312,0
121,121,40,1,1,0,1,3.7,0,6855.846,0,5341.0686,5341.0686,35.389924190617485,452.7218,0,102.9089,0.0,0.5357759734134955,0.5357759734134955,0.0,0.5357759734134955,0.5357759734134955,2056.0,2056.0,0.18,0.18,0.3998,0.3998,41.1648,215.8266,2952.3453,10065.1828,0,41.1648,215.8266,2303.155,7901.2151,0
122,122,45,1,1,0,1,3.7,0,6855.846,0,6098.4573,6098.4573,40.39910870560727,452.7218,0,102.9089,0.0,0.5357759734134955,0.5357759734134955,0.0,0.5357759734134955,0.5357759734134955,2056.0,2056.0,0.18,0.18,0.3998,0.3998,41.1648,215.8266,2952.3453,10065.1828,0,41.1648,215.8266,2627.7501,8983.199,0
123,123,50,1,1,0,1,3.7,0,6855.846,0,6855.846,6855.846,45.40829322059704,452.7218,0,102.9089,0.0,0.5357759734134955,0.5357759734134955,0.0,0.5357759734134955,0.5357759734134955,2056.0,2056.0,0.18,0.18,0.3998,0.3998,41.1648,215.8266,2952.3453,10065.1828,0,41.1648,215.8266,2952.3453,10065.1828,0
124,124,55,1,1,0,1,3.7,0,6855.846,0,7613.2347,7613.2347,50.417477735586836,452.7218,0,102.9089,0.0,0.5357759734134955,0.5357759734134955,0.0,0.5357759734134955,0.5357759734134955,2056.0,2056.0,0.18,0.18,0.3998,0.3998,41.1648,215.8266,2952.3453,10065.1828,0,41.1648,215.8266,3276.9405,11147.1667,0
125,125,60,1,1,0,1,3.7,0,6855.846,0,8370.6234,8370.6234,55.426662250576605,452.7218,0,102.9089,0.0,0.5357759734134955,0.5357759734134955,0.0,0.5357759734134955,0.5357759734134955,2056.0,2056.0,0.18,0.18,0.3998,0.3998,41.1648,215.8266,2952.3453,10065.1828,0,41.1648,215.8266,3601.5356,12229.1505,0
126,126,20,1,1,1,0,3.7,0,11237.2852,0,3808.5587,3808.5587,17.3898457533777,658.5044,0,166.2265,0.0,0.868664162900579,0.868664162900579,0.0,0.868664162900579,0.868664162900579,2056.0,2056.0,0.18,0.18,0.3601,0.3601,67.0261,313.9297,4835.5929,16453.8338,0,67.0261,313.9297,1651.8529,5841.3673,0
127,127,25,1,1,1,0,3.7,0,11237.2852,0,5046.6797,5046.6797,23.022789743537103,658.5044,0,166.2265,0.0,0.868664162900579,0.868664162900579,0.0,0.868664162900579,0.868664162900579,2056.0,2056.0,0.18,0.18,0.3601,0.3601,67.0261,313.9297,4835.5929,16453.8338,0,67.0261,313.9297,2182.4762,7610.1118,0
128,128,30,1,1,1,0,3.7,0,11237.2852,0,6284.8008,6284.8008,28.65573373369649,658.5044,0,166.2265,0.0,0.868664162900579,0.868664162900579,0.0,0.868664162900579,0.868664162900579,2056.0,2056.0,0.18,0.18,0.3601,0.3601,67.0261,313.9297,4835.5929,16453.8338,0,67.0261,313.9297,2713.0996,9378.8562,0
129,129,35,1,1,1,0,3.7,0,11237.2852,0,7522.9219,7522.9219,34.2886777238559,658.5044,0,166.2265,0.0,0.868664162900579,0.868664162900579,0.0,0.868664162900579,0.868664162900579,2056.0,2056.0,0.18,0.18,0.3601,0.3601,67.0261,313.9297,4835.5929,16453.8338,0,67.0261,313.9297,3243.7229,11147.6006,0
130,130,40,1,1,1,0,3.7,0,11237.2852,0,8761.043,8761.043,39.921621714015274,658.5044,0,166.2265,0.0,0.868664162900579,0.868664162900579,0.0,0.868664162900579,0.868664162900579,2056.0,2056.0,0.18,0.18,0.3601,0.3601,67.0261,313.9297,4835.5929,16453.8338,0,67.0261,313.9297,3774.3462,12916.345,0
131,131,45,1,1,1,0,3.7,0,11237.2852,0,9999.1641,9999.1641,45.554565704174685,658.5044,0,166.2265,0.0,0.868664162900579,0.868664162900579,0.0,0.868664162900579,0.868664162900579,2056.0,2056.0,0.18,0.18,0.3601,0.3601,67.0261,313.9297,4835.5929,16453.8338,0,67.0261,313.9297,4304.9695,14685.0894,0
132,132,50,1,1,1,0,3.7,0,11237.2852,0,11237.2852,11237.2852,51.18750969433407,658.5044,0,166.2265,0.0,0.868664162900579,0.868664162900579,0.0,0.868664162900579,0.868664162900579,2056.0,2056.0,0.18,0.18,0.3601,0.3601,67.0261,313.9297,4835.5929,16453.8338,0,67.0261,313.9297,4835.5929,16453.8338,0
133,133,55,1,1,1,0,3.7,0,11237.2852,0,12475.4063,12475.4063,56.82045368449348,658.5044,0,166.2265,0.0,0.868664162900579,0.868664162900579,0.0,0.868664162900579,0.868664162900579,2056.0,2056.0,0.18,0.18,0.3601,0.3601,67.0261,313.9297,4835.5929,16453.8338,0,67.0261,313.9297,5366.2162,18222.5782,0
134,134,60,1,1,1,0,3.7,0,11237.2852,0,13713.5274,13713.5274,62.453397674652855,658.5044,0,166.2265,0.0,0.868664162900579,0.868664162900579,0.0,0.868664162900579,0.868664162900579,2056.0,2056.0,0.18,0.18,0.3601,0.3601,67.0261,313.9297,4835.5929,16453.8338,0,67.0261,313.9297,5896.8395,19991.3226,0
135,135,20,1,1,1,1,3.7,0,12079.8823,0,4096.0004,4096.0004,17.581300620584077,699.661,0,178.8901,0.0,0.9327346930947454,0.9327346930947454,0.0,0.9327346930947454,0.9327346930947454,2056.0,2056.0,0.18,0.18,0.3555,0.3555,72.1984,333.5503,5197.8177,17683.4487,0,72.1984,333.5503,1776.154,6277.903,0
136,136,25,1,1,1,1,3.7,0,12079.8823,0,5426.6474,5426.6474,23.272690648124307,699.661,0,178.8901,0.0,0.9327346930947454,0.9327346930947454,0.0,0.9327346930947454,0.9327346930947454,2056.0,2056.0,0.18,0.18,0.3555,0.3555,72.1984,333.5503,5197.8177,17683.4487,0,72.1984,333.5503,2346.4313,8178.8273,0
137,137,30,1,1,1,1,3.7,0,12079.8823,0,6757.2944,6757.2944,28.964080675664526,699.661,0,178.8901,0.0,0.9327346930947454,0.9327346930947454,0.0,0.9327346930947454,0.9327346930947454,2056.0,2056.0,0.18,0.18,0.3555,0.3555,72.1984,333.5503,5197.8177,17683.4487,0,72.1984,333.5503,2916.7086,10079.7516,0
138,138,35,1,1,1,1,3.7,0,12079.8823,0,8087.9414,8087.9414,34.655470703204735,699.661,0,178.8901,0.0,0.9327346930947454,0.9327346930947454,0.0,0.9327346930947454,0.9327346930947454,2056.0,2056.0,0.18,0.18,0.3555,0.3555,72.1984,333.5503,5197.8177,17683.4487,0,72.1984,333.5503,3486.9859,11980.6758,0
139,139,40,1,1,1,1,3.7,0,12079.8823,0,9418.5883,9418.5883,40.34686073074498,699.661,0,178.8901,0.0,0.9327346930947454,0.9327346930947454,0.0,0.9327346930947454,0.9327346930947454,2056.0,2056.0,0.18,0.18,0.3555,0.3555,72.1984,333.5503,5197.8177,17683.4487,0,72.1984,333.5503,4057.2631,13881.6001,0
140,140,45,1,1,1,1,3.7,0,12079.8823,0,10749.2353,10749.2353,46.03825075828518,699.661,0,178.8901,0.0,0.9327346930947454,0.9327346930947454,0.0,0.9327346930947454,0.9327346930947454,2056.0,2056.0,0.18,0.18,0.3555,0.3555,72.1984,333.5503,5197.8177,17683.4487,0,72.1984,333.5503,4627.5404,15782.5244,0
141,141,50,1,1,1,1,3.7,0,12079.8823,0,12079.8823,12079.8823,51.72964078582541,699.661,0,178.8901,0.0,0.9327346930947454,0.9327346930947454,0.0,0.9327346930947454,0.9327346930947454,2056.0,2056.0,0.18,0.18,0.3555,0.3555,72.1984,333.5503,5197.8177,17683.4487,0,72.1984,333.5503,5197.8177,17683.4487,0
142,142,55,1,1,1,1,3.7,0,12079.8823,0,13410.5293,13410.5293,57.421030813365654,699.661,0,178.8901,0.0,0.9327346930947454,0.9327346930947454,0.0,0.9327346930947454,0.9327346930947454,2056.0,2056.0,0.18,0.18,0.3555,0.3555,72.1984,333.5503,5197.8177,17683.4487,0,72.1984,333.5503,5768.095,19584.3729,0
143,143,60,1,1,1,1,3.7,0,12079.8823,0,14741.1763,14741.1763,63.11242084090585,699.661,0,178.8901,0.0,0.9327346930947454,0.9327346930947454,0.0,0.9327346930947454,0.9327346930947454,2056.0,2056.0,0.18,0.18,0.3555,0.3555,72.1984,333.5503,5197.8177,17683.4487,0,72.1984,333.5503,6338.3723,21485.2972,0
144,144,20,0,0,0,0,4.2,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2022.0,2022.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,145,25,0,0,0,0,4.2,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2022.0,2022.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,146,30,0,0,0,0,4.2,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2022.0,2022.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,147,35,0,0,0,0,4.2,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2022.0,2022.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,148,40,0,0,0,0,4.2,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2022.0,2022.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,149,45,0,0,0,0,4.2,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2022.0,2022.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,150,50,0,0,0,0,4.2,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2022.0,2022.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
