,ID,E_Brent,C_polimero,PPM,Costo_Kw_hr,VPN_Basica_porta,VPN_incremental_porta,VPN_Basica,VPN_incremental,VPN_Total,EFI_INCREMENTAL,capex,opex_basica,opex_incremental,volumen_B_LE,volumen_I_LE,volumen_T_LE,volumen_B_LE_p,volumen_I_LE_p,volumen_T_LE_p,LE_year_p,LE_year_b,lc_p,lc_b,dc_p,dc_b,opex_ing_p,capex_ing_p,impuesto_ing_p,ingreso_ing_p,abandono_ing_p,opex_ing_b,capex_ing_b,impuesto_ing_b,ingreso_ing_b,abandono_ing_b
443,443,30,3.2,1700,244,0,19001.7563,0,4593.7047,4593.7047,1.7578672006820975,4986.1,0,20400.4763,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,6.9568,6.9568,2.1397,2.1397,13471.0581,4754.0598,9417.0451,46643.9194,0,13471.0581,4754.0598,3763.196,26582.0186,0
444,444,35,3.2,1700,244,0,19001.7563,0,8236.2916,8236.2916,2.8128682950013486,4986.1,0,20400.4763,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,6.9568,6.9568,2.1397,2.1397,13471.0581,4754.0598,9417.0451,46643.9194,0,13471.0581,4754.0598,5136.0843,31597.4938,0
445,445,40,3.2,1700,244,0,19001.7563,0,11832.5793,11832.5793,3.8678693893206004,4986.1,0,20400.4763,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,6.9568,6.9568,2.1397,2.1397,13471.0581,4754.0598,9417.0451,46643.9194,0,13471.0581,4754.0598,6555.2718,36612.969,0
446,446,45,3.2,1700,244,0,19001.7563,0,15426.4518,15426.4518,4.922870483639851,4986.1,0,20400.4763,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,6.9568,6.9568,2.1397,2.1397,13471.0581,4754.0598,9417.0451,46643.9194,0,13471.0581,4754.0598,7976.8745,41628.4442,0
447,447,50,3.2,1700,244,0,19001.7563,0,19001.7563,19001.7563,5.977871577959103,4986.1,0,20400.4763,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,6.9568,6.9568,2.1397,2.1397,13471.0581,4754.0598,9417.0451,46643.9194,0,13471.0581,4754.0598,9417.0451,46643.9194,0
448,448,55,3.2,1700,244,0,19001.7563,0,22557.8525,22557.8525,7.032872672278356,4986.1,0,20400.4763,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,6.9568,6.9568,2.1397,2.1397,13471.0581,4754.0598,9417.0451,46643.9194,0,13471.0581,4754.0598,10876.4241,51659.3946,0
449,449,60,3.2,1700,244,0,19001.7563,0,26102.5892,26102.5892,8.087873766597605,4986.1,0,20400.4763,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,6.9568,6.9568,2.1397,2.1397,13471.0581,4754.0598,9417.0451,46643.9194,0,13471.0581,4754.0598,12347.1627,56674.8698,0
450,450,20,3.2,1700,304,0,18700.9848,0,-3210.9372,-3210.9372,0.0,4986.1,0,20888.4846,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,7.1662,7.1662,2.1397,2.1397,13876.7051,4754.0598,9312.1696,46643.9194,0,13876.7051,4754.0598,1131.2404,16551.0682,0
451,451,25,3.2,1700,304,0,18700.9848,0,584.1281,584.1281,0.617538588562484,4986.1,0,20888.4846,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,7.1662,7.1662,2.1397,2.1397,13876.7051,4754.0598,9312.1696,46643.9194,0,13876.7051,4754.0598,2351.6503,21566.5434,0
452,452,30,3.2,1700,304,0,18700.9848,0,4274.7317,4274.7317,1.6725396828817345,4986.1,0,20888.4846,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,7.1662,7.1662,2.1397,2.1397,13876.7051,4754.0598,9312.1696,46643.9194,0,13876.7051,4754.0598,3676.522,26582.0186,0
453,453,35,3.2,1700,304,0,18700.9848,0,7917.3185,7917.3185,2.7275407772009865,4986.1,0,20888.4846,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,7.1662,7.1662,2.1397,2.1397,13876.7051,4754.0598,9312.1696,46643.9194,0,13876.7051,4754.0598,5049.4103,31597.4938,0
454,454,40,3.2,1700,304,0,18700.9848,0,11522.2736,11522.2736,3.782541871520238,4986.1,0,20888.4846,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,7.1662,7.1662,2.1397,2.1397,13876.7051,4754.0598,9312.1696,46643.9194,0,13876.7051,4754.0598,6459.9304,36612.969,0
455,455,45,3.2,1700,304,0,18700.9848,0,15116.1461,15116.1461,4.8375429658394875,4986.1,0,20888.4846,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,7.1662,7.1662,2.1397,2.1397,13876.7051,4754.0598,9312.1696,46643.9194,0,13876.7051,4754.0598,7881.5331,41628.4442,0
456,456,50,3.2,1700,304,0,18700.9848,0,18700.9848,18700.9848,5.892544060158741,4986.1,0,20888.4846,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,7.1662,7.1662,2.1397,2.1397,13876.7051,4754.0598,9312.1696,46643.9194,0,13876.7051,4754.0598,9312.1696,46643.9194,0
457,457,55,3.2,1700,304,0,18700.9848,0,22257.081,22257.081,6.947545154477992,4986.1,0,20888.4846,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,7.1662,7.1662,2.1397,2.1397,13876.7051,4754.0598,9312.1696,46643.9194,0,13876.7051,4754.0598,10771.5486,51659.3946,0
458,458,60,3.2,1700,304,0,18700.9848,0,25809.6852,25809.6852,8.002546248797243,4986.1,0,20888.4846,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,7.1662,7.1662,2.1397,2.1397,13876.7051,4754.0598,9312.1696,46643.9194,0,13876.7051,4754.0598,12234.4197,56674.8698,0
459,459,20,3.2,1700,364,0,18399.713,0,-3557.3847,-3557.3847,0.0,4986.1,0,21376.4929,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,7.3756,7.3756,2.1397,2.1397,14282.3521,4754.0598,9207.7945,46643.9194,0,14282.3521,4754.0598,1072.041,16551.0682,0
460,460,25,3.2,1700,364,0,18399.713,0,250.6987,250.6987,0.5322110707621214,4986.1,0,21376.4929,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,7.3756,7.3756,2.1397,2.1397,14282.3521,4754.0598,9207.7945,46643.9194,0,14282.3521,4754.0598,2279.4327,21566.5434,0
461,461,30,3.2,1700,364,0,18399.713,0,3955.7586,3955.7586,1.5872121650813726,4986.1,0,21376.4929,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,7.3756,7.3756,2.1397,2.1397,14282.3521,4754.0598,9207.7945,46643.9194,0,14282.3521,4754.0598,3589.848,26582.0186,0
462,462,35,3.2,1700,364,0,18399.713,0,7598.3455,7598.3455,2.642213259400624,4986.1,0,21376.4929,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,7.3756,7.3756,2.1397,2.1397,14282.3521,4754.0598,9207.7945,46643.9194,0,14282.3521,4754.0598,4962.7364,31597.4938,0
463,463,40,3.2,1700,364,0,18399.713,0,11211.968,11211.968,3.6972143537198754,4986.1,0,21376.4929,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,7.3756,7.3756,2.1397,2.1397,14282.3521,4754.0598,9207.7945,46643.9194,0,14282.3521,4754.0598,6364.5891,36612.969,0
464,464,45,3.2,1700,364,0,18399.713,0,14805.8405,14805.8405,4.752215448039127,4986.1,0,21376.4929,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,7.3756,7.3756,2.1397,2.1397,14282.3521,4754.0598,9207.7945,46643.9194,0,14282.3521,4754.0598,7786.1918,41628.4442,0
465,465,50,3.2,1700,364,0,18399.713,0,18399.713,18399.713,5.807216542358377,4986.1,0,21376.4929,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,7.3756,7.3756,2.1397,2.1397,14282.3521,4754.0598,9207.7945,46643.9194,0,14282.3521,4754.0598,9207.7945,46643.9194,0
466,466,55,3.2,1700,364,0,18399.713,0,21956.3095,21956.3095,6.862217636677631,4986.1,0,21376.4929,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,7.3756,7.3756,2.1397,2.1397,14282.3521,4754.0598,9207.7945,46643.9194,0,14282.3521,4754.0598,10666.6731,51659.3946,0
467,467,60,3.2,1700,364,0,18399.713,0,25512.4057,25512.4057,7.917218730996882,4986.1,0,21376.4929,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,7.3756,7.3756,2.1397,2.1397,14282.3521,4754.0598,9207.7945,46643.9194,0,14282.3521,4754.0598,12126.0521,56674.8698,0
468,468,20,3.2,1700,424,0,18089.4073,0,-3903.8323,-3903.8323,0.0,4986.1,0,21864.5011,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,7.5851,7.5851,2.1397,2.1397,14687.9991,4754.0598,9112.4531,46643.9194,0,14687.9991,4754.0598,1012.8415,16551.0682,0
469,469,25,3.2,1700,424,0,18089.4073,0,-83.3169,-83.3169,0.44688355296175797,4986.1,0,21864.5011,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,7.5851,7.5851,2.1397,2.1397,14687.9991,4754.0598,9112.4531,46643.9194,0,14687.9991,4754.0598,2207.8013,21566.5434,0
470,470,30,3.2,1700,424,0,18089.4073,0,3630.5294,3630.5294,1.5018846472810097,4986.1,0,21864.5011,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,7.5851,7.5851,2.1397,2.1397,14687.9991,4754.0598,9112.4531,46643.9194,0,14687.9991,4754.0598,3509.4303,26582.0186,0
471,471,35,3.2,1700,424,0,18089.4073,0,7279.3724,7279.3724,2.5568857416002606,4986.1,0,21864.5011,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,7.5851,7.5851,2.1397,2.1397,14687.9991,4754.0598,9112.4531,46643.9194,0,14687.9991,4754.0598,4876.0624,31597.4938,0
472,472,40,3.2,1700,424,0,18089.4073,0,10901.6623,10901.6623,3.611886835919512,4986.1,0,21864.5011,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,7.5851,7.5851,2.1397,2.1397,14687.9991,4754.0598,9112.4531,46643.9194,0,14687.9991,4754.0598,6269.2477,36612.969,0
473,473,45,3.2,1700,424,0,18089.4073,0,14495.5348,14495.5348,4.6668879302387625,4986.1,0,21864.5011,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,7.5851,7.5851,2.1397,2.1397,14687.9991,4754.0598,9112.4531,46643.9194,0,14687.9991,4754.0598,7690.8504,41628.4442,0
474,474,50,3.2,1700,424,0,18089.4073,0,18089.4073,18089.4073,5.721889024558014,4986.1,0,21864.5011,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,7.5851,7.5851,2.1397,2.1397,14687.9991,4754.0598,9112.4531,46643.9194,0,14687.9991,4754.0598,9112.4531,46643.9194,0
475,475,55,3.2,1700,424,0,18089.4073,0,21655.538,21655.538,6.776890118877267,4986.1,0,21864.5011,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,7.5851,7.5851,2.1397,2.1397,14687.9991,4754.0598,9112.4531,46643.9194,0,14687.9991,4754.0598,10561.7976,51659.3946,0
476,476,60,3.2,1700,424,0,18089.4073,0,25211.6342,25211.6342,7.83189121319652,4986.1,0,21864.5011,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,7.5851,7.5851,2.1397,2.1397,14687.9991,4754.0598,9112.4531,46643.9194,0,14687.9991,4754.0598,12021.1766,56674.8698,0
477,477,20,3.2,1700,484,0,17779.1017,0,-4250.2798,-4250.2798,0.0,4986.1,0,22352.5094,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,7.7945,7.7945,2.1397,2.1397,15093.6462,4754.0598,9017.1117,46643.9194,0,15093.6462,4754.0598,953.642,16551.0682,0
478,478,25,3.2,1700,484,0,17779.1017,0,-417.3326,-417.3326,0.3615560351613969,4986.1,0,22352.5094,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,7.7945,7.7945,2.1397,2.1397,15093.6462,4754.0598,9017.1117,46643.9194,0,15093.6462,4754.0598,2136.17,21566.5434,0
479,479,30,3.2,1700,484,0,17779.1017,0,3303.6768,3303.6768,1.4165571294806472,4986.1,0,22352.5094,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,7.7945,7.7945,2.1397,2.1397,15093.6462,4754.0598,9017.1117,46643.9194,0,15093.6462,4754.0598,3430.6357,26582.0186,0
480,480,35,3.2,1700,484,0,17779.1017,0,6960.3994,6960.3994,2.4715582237998985,4986.1,0,22352.5094,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,7.7945,7.7945,2.1397,2.1397,15093.6462,4754.0598,9017.1117,46643.9194,0,15093.6462,4754.0598,4789.3884,31597.4938,0
481,481,40,3.2,1700,484,0,17779.1017,0,10591.3567,10591.3567,3.5265593181191495,4986.1,0,22352.5094,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,7.7945,7.7945,2.1397,2.1397,15093.6462,4754.0598,9017.1117,46643.9194,0,15093.6462,4754.0598,6173.9063,36612.969,0
482,482,45,3.2,1700,484,0,17779.1017,0,14185.2292,14185.2292,4.581560412438401,4986.1,0,22352.5094,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,7.7945,7.7945,2.1397,2.1397,15093.6462,4754.0598,9017.1117,46643.9194,0,15093.6462,4754.0598,7595.509,41628.4442,0
483,483,50,3.2,1700,484,0,17779.1017,0,17779.1017,17779.1017,5.636561506757654,4986.1,0,22352.5094,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,7.7945,7.7945,2.1397,2.1397,15093.6462,4754.0598,9017.1117,46643.9194,0,15093.6462,4754.0598,9017.1117,46643.9194,0
484,484,55,3.2,1700,484,0,17779.1017,0,21354.7665,21354.7665,6.691562601076906,4986.1,0,22352.5094,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,7.7945,7.7945,2.1397,2.1397,15093.6462,4754.0598,9017.1117,46643.9194,0,15093.6462,4754.0598,10456.9221,51659.3946,0
485,485,60,3.2,1700,484,0,17779.1017,0,24910.8627,24910.8627,7.746563695396158,4986.1,0,22352.5094,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,7.7945,7.7945,2.1397,2.1397,15093.6462,4754.0598,9017.1117,46643.9194,0,15093.6462,4754.0598,11916.3011,56674.8698,0
486,486,20,3.2,2200,184,0,17851.918,0,-4169.0555,-4169.0555,0.0,4986.1,0,22238.9799,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,7.7458,7.7458,2.1397,2.1397,14998.6498,4754.0598,9039.2918,46643.9194,0,14998.6498,4754.0598,967.4141,16551.0682,0
487,487,25,3.2,2200,184,0,17851.918,0,-339.0004,-339.0004,0.381538446547642,4986.1,0,22238.9799,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,7.7458,7.7458,2.1397,2.1397,14998.6498,4754.0598,9039.2918,46643.9194,0,14998.6498,4754.0598,2152.8342,21566.5434,0
488,488,30,3.2,2200,184,0,17851.918,0,3380.3426,3380.3426,1.4365395408668937,4986.1,0,22238.9799,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,7.7458,7.7458,2.1397,2.1397,14998.6498,4754.0598,9039.2918,46643.9194,0,14998.6498,4754.0598,3448.9664,26582.0186,0
489,489,35,3.2,2200,184,0,17851.918,0,7035.232,7035.232,2.4915406351861447,4986.1,0,22238.9799,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,7.7458,7.7458,2.1397,2.1397,14998.6498,4754.0598,9039.2918,46643.9194,0,14998.6498,4754.0598,4809.5521,31597.4938,0
490,490,40,3.2,2200,184,0,17851.918,0,10664.173,10664.173,3.546541729505396,4986.1,0,22238.9799,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,7.7458,7.7458,2.1397,2.1397,14998.6498,4754.0598,9039.2918,46643.9194,0,14998.6498,4754.0598,6196.0864,36612.969,0
491,491,45,3.2,2200,184,0,17851.918,0,14258.0455,14258.0455,4.601542823824648,4986.1,0,22238.9799,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,7.7458,7.7458,2.1397,2.1397,14998.6498,4754.0598,9039.2918,46643.9194,0,14998.6498,4754.0598,7617.6891,41628.4442,0
492,492,50,3.2,2200,184,0,17851.918,0,17851.918,17851.918,5.6565439181439,4986.1,0,22238.9799,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,7.7458,7.7458,2.1397,2.1397,14998.6498,4754.0598,9039.2918,46643.9194,0,14998.6498,4754.0598,9039.2918,46643.9194,0
493,493,55,3.2,2200,184,0,17851.918,0,21425.3648,21425.3648,6.7115450124631515,4986.1,0,22238.9799,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,7.7458,7.7458,2.1397,2.1397,14998.6498,4754.0598,9039.2918,46643.9194,0,14998.6498,4754.0598,10481.3202,51659.3946,0
494,494,60,3.2,2200,184,0,17851.918,0,24981.461,24981.461,7.766546106782403,4986.1,0,22238.9799,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,7.7458,7.7458,2.1397,2.1397,14998.6498,4754.0598,9039.2918,46643.9194,0,14998.6498,4754.0598,11940.6992,56674.8698,0
495,495,20,3.2,2200,244,0,17541.6123,0,-4516.8094,-4516.8094,0.0,4986.1,0,22726.9882,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,7.9552,7.9552,2.1397,2.1397,15404.2968,4754.0598,8943.9504,46643.9194,0,15404.2968,4754.0598,909.521,16551.0682,0
496,496,25,3.2,2200,244,0,17541.6123,0,-673.016,-673.016,0.29621092874727933,4986.1,0,22726.9882,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,7.9552,7.9552,2.1397,2.1397,15404.2968,4754.0598,8943.9504,46643.9194,0,15404.2968,4754.0598,2081.2028,21566.5434,0
497,497,30,3.2,2200,244,0,17541.6123,0,3053.4901,3053.4901,1.3512120230665303,4986.1,0,22726.9882,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,7.9552,7.9552,2.1397,2.1397,15404.2968,4754.0598,8943.9504,46643.9194,0,15404.2968,4754.0598,3370.1719,26582.0186,0
498,498,35,3.2,2200,244,0,17541.6123,0,6716.259,6716.259,2.406213117385781,4986.1,0,22726.9882,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,7.9552,7.9552,2.1397,2.1397,15404.2968,4754.0598,8943.9504,46643.9194,0,15404.2968,4754.0598,4722.8782,31597.4938,0
499,499,40,3.2,2200,244,0,17541.6123,0,10353.8673,10353.8673,3.4612142117050326,4986.1,0,22726.9882,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,7.9552,7.9552,2.1397,2.1397,15404.2968,4754.0598,8943.9504,46643.9194,0,15404.2968,4754.0598,6100.745,36612.969,0
500,500,45,3.2,2200,244,0,17541.6123,0,13947.7398,13947.7398,4.516215306024285,4986.1,0,22726.9882,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,7.9552,7.9552,2.1397,2.1397,15404.2968,4754.0598,8943.9504,46643.9194,0,15404.2968,4754.0598,7522.3477,41628.4442,0
501,501,50,3.2,2200,244,0,17541.6123,0,17541.6123,17541.6123,5.571216400343537,4986.1,0,22726.9882,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,7.9552,7.9552,2.1397,2.1397,15404.2968,4754.0598,8943.9504,46643.9194,0,15404.2968,4754.0598,8943.9504,46643.9194,0
502,502,55,3.2,2200,244,0,17541.6123,0,21124.5933,21124.5933,6.626217494662788,4986.1,0,22726.9882,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,7.9552,7.9552,2.1397,2.1397,15404.2968,4754.0598,8943.9504,46643.9194,0,15404.2968,4754.0598,10376.4447,51659.3946,0
503,503,60,3.2,2200,244,0,17541.6123,0,24680.6895,24680.6895,7.68121858898204,4986.1,0,22726.9882,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,7.9552,7.9552,2.1397,2.1397,15404.2968,4754.0598,8943.9504,46643.9194,0,15404.2968,4754.0598,11835.8237,56674.8698,0
504,504,20,3.2,2200,304,0,17231.3067,0,-4868.6387,-4868.6387,0.0,4986.1,0,23214.9964,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,8.1646,8.1646,2.1397,2.1397,15809.9438,4754.0598,8848.6091,46643.9194,0,15809.9438,4754.0598,855.7033,16551.0682,0
505,505,25,3.2,2200,304,0,17231.3067,0,-1007.0317,-1007.0317,0.2108834109469168,4986.1,0,23214.9964,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,8.1646,8.1646,2.1397,2.1397,15809.9438,4754.0598,8848.6091,46643.9194,0,15809.9438,4754.0598,2009.5714,21566.5434,0
506,506,30,3.2,2200,304,0,17231.3067,0,2726.6376,2726.6376,1.2658845052661685,4986.1,0,23214.9964,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,8.1646,8.1646,2.1397,2.1397,15809.9438,4754.0598,8848.6091,46643.9194,0,15809.9438,4754.0598,3291.3774,26582.0186,0
507,507,35,3.2,2200,304,0,17231.3067,0,6397.2859,6397.2859,2.3208855995854183,4986.1,0,23214.9964,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,8.1646,8.1646,2.1397,2.1397,15809.9438,4754.0598,8848.6091,46643.9194,0,15809.9438,4754.0598,4636.2042,31597.4938,0
508,508,40,3.2,2200,304,0,17231.3067,0,10039.8728,10039.8728,3.37588669390467,4986.1,0,23214.9964,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,8.1646,8.1646,2.1397,2.1397,15809.9438,4754.0598,8848.6091,46643.9194,0,15809.9438,4754.0598,6009.0926,36612.969,0
509,509,45,3.2,2200,304,0,17231.3067,0,13637.4342,13637.4342,4.430887788223922,4986.1,0,23214.9964,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,8.1646,8.1646,2.1397,2.1397,15809.9438,4754.0598,8848.6091,46643.9194,0,15809.9438,4754.0598,7427.0064,41628.4442,0
510,510,50,3.2,2200,304,0,17231.3067,0,17231.3067,17231.3067,5.485888882543174,4986.1,0,23214.9964,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,8.1646,8.1646,2.1397,2.1397,15809.9438,4754.0598,8848.6091,46643.9194,0,15809.9438,4754.0598,8848.6091,46643.9194,0
511,511,55,3.2,2200,304,0,17231.3067,0,20823.8217,20823.8217,6.540889976862425,4986.1,0,23214.9964,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,8.1646,8.1646,2.1397,2.1397,15809.9438,4754.0598,8848.6091,46643.9194,0,15809.9438,4754.0598,10271.5692,51659.3946,0
512,512,60,3.2,2200,304,0,17231.3067,0,24379.9179,24379.9179,7.5958910711816765,4986.1,0,23214.9964,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,8.1646,8.1646,2.1397,2.1397,15809.9438,4754.0598,8848.6091,46643.9194,0,15809.9438,4754.0598,11730.9482,56674.8698,0
513,513,20,3.2,2200,364,0,16921.001,0,-5220.468,-5220.468,0.0,4986.1,0,23703.0047,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,8.374,8.374,2.1397,2.1397,16215.5908,4754.0598,8753.2677,46643.9194,0,16215.5908,4754.0598,801.8855,16551.0682,0
