,ID,E_Brent,NE_C1,NE_C2,NE_C3,NE_C4,NE_C5,M1_C1,M2_C1,M2_C2,B44_C1,B44_C2,SW_C1,VPN_Basica_porta,VPN_incremental_porta,VPN_Basica,VPN_incremental,VPN_Total,EFI_INCREMENTAL,capex,opex_basica,opex_incremental,volumen_B_LE,volumen_I_LE,volumen_T_LE,volumen_B_LE_p,volumen_I_LE_p,volumen_T_LE_p,LE_year_p,LE_year_b,lc_p,lc_b,dc_p,dc_b,opex_ing_p,capex_ing_p,impuesto_ing_p,ingreso_ing_p,abandono_ing_p,opex_ing_b,capex_ing_b,impuesto_ing_b,ingreso_ing_b,abandono_ing_b
1738,1738,25,0,0,0,0,1,0,0,1,0,0,1,0,48391.2305,0,11797.2616,11797.2616,1.0663458759528202,19444.1903,0,17640.7146,0.0,3.283763323500288,3.283763323500288,0.0,3.283763323500288,3.283763323500288,2050.0,2050.0,5.0388,5.0388,5.5539,5.5539,6712.8931,18436.7123,23397.9472,96959.8633,21.0802,6712.8931,18436.7123,7862.9573,44830.9045,21.0802
1739,1739,30,0,0,0,0,1,0,0,1,0,0,1,0,48391.2305,0,19154.4793,19154.4793,1.6318278823748265,19444.1903,0,17640.7146,0.0,3.283763323500288,3.283763323500288,0.0,3.283763323500288,3.283763323500288,2050.0,2050.0,5.0388,5.0388,5.5539,5.5539,6712.8931,18436.7123,23397.9472,96959.8633,21.0802,6712.8931,18436.7123,10931.5314,55256.6963,21.0802
1740,1740,35,0,0,0,0,1,0,0,1,0,0,1,0,48391.2305,0,26471.6415,26471.6415,2.1973098887968328,19444.1903,0,17640.7146,0.0,3.283763323500288,3.283763323500288,0.0,3.283763323500288,3.283763323500288,2050.0,2050.0,5.0388,5.0388,5.5539,5.5539,6712.8931,18436.7123,23397.9472,96959.8633,21.0802,6712.8931,18436.7123,14040.1609,65682.488,21.0802
1741,1741,40,0,0,0,0,1,0,0,1,0,0,1,0,48391.2305,0,33781.3873,33781.3873,2.7627918952188377,19444.1903,0,17640.7146,0.0,3.283763323500288,3.283763323500288,0.0,3.283763323500288,3.283763323500288,2050.0,2050.0,5.0388,5.0388,5.5539,5.5539,6712.8931,18436.7123,23397.9472,96959.8633,21.0802,6712.8931,18436.7123,17156.2069,76108.2798,21.0802
1742,1742,45,0,0,0,0,1,0,0,1,0,0,1,0,48391.2305,0,41087.6259,41087.6259,3.328273901640844,19444.1903,0,17640.7146,0.0,3.283763323500288,3.283763323500288,0.0,3.283763323500288,3.283763323500288,2050.0,2050.0,5.0388,5.0388,5.5539,5.5539,6712.8931,18436.7123,23397.9472,96959.8633,21.0802,6712.8931,18436.7123,20275.7601,86534.0715,21.0802
1743,1743,50,0,0,0,0,1,0,0,1,0,0,1,0,48391.2305,0,48391.2305,48391.2305,3.893755908062849,19444.1903,0,17640.7146,0.0,3.283763323500288,3.283763323500288,0.0,3.283763323500288,3.283763323500288,2050.0,2050.0,5.0388,5.0388,5.5539,5.5539,6712.8931,18436.7123,23397.9472,96959.8633,21.0802,6712.8931,18436.7123,23397.9472,96959.8633,21.0802
1744,1744,55,0,0,0,0,1,0,0,1,0,0,1,0,48391.2305,0,55692.8455,55692.8455,4.459237914484854,19444.1903,0,17640.7146,0.0,3.283763323500288,3.283763323500288,0.0,3.283763323500288,3.283763323500288,2050.0,2050.0,5.0388,5.0388,5.5539,5.5539,6712.8931,18436.7123,23397.9472,96959.8633,21.0802,6712.8931,18436.7123,26522.124,107385.655,21.0802
1745,1745,60,0,0,0,0,1,0,0,1,0,0,1,0,48391.2305,0,62993.4576,62993.4576,5.024719920906859,19444.1903,0,17640.7146,0.0,3.283763323500288,3.283763323500288,0.0,3.283763323500288,3.283763323500288,2050.0,2050.0,5.0388,5.0388,5.5539,5.5539,6712.8931,18436.7123,23397.9472,96959.8633,21.0802,6712.8931,18436.7123,29647.3035,117811.4468,21.0802
1746,1746,20,0,0,0,0,1,0,0,1,1,0,0,0,45559.7565,0,1882.3541,1882.3541,0.22711428824388574,25800.1705,0,17640.7146,0.0,2.8340630715856703,2.8340630715856703,0.0,3.3259376462007366,3.3259376462007366,2050.0,2036.0,5.0388,3.0877,7.3694,8.6484,6712.8931,23105.2769,22884.9318,98292.3706,29.5123,5348.5083,23105.2769,3365.1216,33813.3337,112.0728
1747,1747,25,0,0,0,0,1,0,0,1,1,0,0,0,45559.7565,0,8402.1362,8402.1362,0.6751494367479064,25800.1705,0,17640.7146,0.0,3.3259376462007366,3.3259376462007366,0.0,3.3259376462007366,3.3259376462007366,2050.0,2050.0,5.0388,5.0388,7.3694,7.3694,6712.8931,23105.2769,22884.9318,98292.3706,29.5123,6712.8931,23105.2769,7197.1916,45447.0101,29.5123
1748,1748,30,0,0,0,0,1,0,0,1,1,0,0,0,45559.7565,0,15907.1073,15907.1073,1.1325860135246697,25800.1705,0,17640.7146,0.0,3.3259376462007366,3.3259376462007366,0.0,3.3259376462007366,3.3259376462007366,2050.0,2050.0,5.0388,5.0388,7.3694,7.3694,6712.8931,23105.2769,22884.9318,98292.3706,29.5123,6712.8931,23105.2769,10261.2926,56016.0822,29.5123
1749,1749,35,0,0,0,0,1,0,0,1,1,0,0,0,45559.7565,0,23333.1716,23333.1716,1.590022590301433,25800.1705,0,17640.7146,0.0,3.3259376462007366,3.3259376462007366,0.0,3.3259376462007366,3.3259376462007366,2050.0,2050.0,5.0388,5.0388,7.3694,7.3694,6712.8931,23105.2769,22884.9318,98292.3706,29.5123,6712.8931,23105.2769,13404.3004,66585.1543,29.5123
1750,1750,40,0,0,0,0,1,0,0,1,1,0,0,0,45559.7565,0,30745.7941,30745.7941,2.047459167078197,25800.1705,0,17640.7146,0.0,3.3259376462007366,3.3259376462007366,0.0,3.3259376462007366,3.3259376462007366,2050.0,2050.0,5.0388,5.0388,7.3694,7.3694,6712.8931,23105.2769,22884.9318,98292.3706,29.5123,6712.8931,23105.2769,16560.7499,77154.2264,29.5123
1751,1751,45,0,0,0,0,1,0,0,1,1,0,0,0,45559.7565,0,38154.0788,38154.0788,2.5048957438549606,25800.1705,0,17640.7146,0.0,3.3259376462007366,3.3259376462007366,0.0,3.3259376462007366,3.3259376462007366,2050.0,2050.0,5.0388,5.0388,7.3694,7.3694,6712.8931,23105.2769,22884.9318,98292.3706,29.5123,6712.8931,23105.2769,19721.5373,87723.2985,29.5123
1752,1752,50,0,0,0,0,1,0,0,1,1,0,0,0,45559.7565,0,45559.7565,45559.7565,2.962332320631723,25800.1705,0,17640.7146,0.0,3.3259376462007366,3.3259376462007366,0.0,3.3259376462007366,3.3259376462007366,2050.0,2050.0,5.0388,5.0388,7.3694,7.3694,6712.8931,23105.2769,22884.9318,98292.3706,29.5123,6712.8931,23105.2769,22884.9318,98292.3706,29.5123
1753,1753,55,0,0,0,0,1,0,0,1,1,0,0,0,45559.7565,0,52961.8324,52961.8324,3.4197688974084883,25800.1705,0,17640.7146,0.0,3.3259376462007366,3.3259376462007366,0.0,3.3259376462007366,3.3259376462007366,2050.0,2050.0,5.0388,5.0388,7.3694,7.3694,6712.8931,23105.2769,22884.9318,98292.3706,29.5123,6712.8931,23105.2769,26051.9279,108861.4427,29.5123
1754,1754,60,0,0,0,0,1,0,0,1,1,0,0,0,45559.7565,0,60363.3861,60363.3861,3.877205474185251,25800.1705,0,17640.7146,0.0,3.3259376462007366,3.3259376462007366,0.0,3.3259376462007366,3.3259376462007366,2050.0,2050.0,5.0388,5.0388,7.3694,7.3694,6712.8931,23105.2769,22884.9318,98292.3706,29.5123,6712.8931,23105.2769,29219.4464,119430.5148,29.5123
1755,1755,20,0,0,0,0,1,0,0,1,1,0,1,0,63880.7262,0,2041.0963,2041.0963,0.1992424779535129,36682.8586,0,25991.8479,0.0,4.043610095352944,4.043610095352944,0.0,4.6192835423478815,4.6192835423478815,2050.0,2036.0,5.2971,3.1466,7.4759,8.535,9860.5332,33378.9171,31993.5907,139155.9276,42.1604,7840.8875,33378.9171,4609.4183,48030.4232,160.104
1756,1756,25,0,0,0,0,1,0,0,1,1,0,1,0,63880.7262,0,12331.9434,12331.9434,0.6369955057590203,36682.8586,0,25991.8479,0.0,4.094963215122073,4.094963215122073,0.0,4.6192835423478815,4.6192835423478815,2050.0,2037.0,5.2971,3.3254,7.4759,8.4279,9860.5332,33378.9171,31993.5907,139155.9276,42.1604,8103.2905,33378.9171,8930.3296,62890.0296,145.549
1757,1757,30,0,0,0,0,1,0,0,1,1,0,1,0,63880.7262,0,21829.3196,21829.3196,1.079190661051916,36682.8586,0,25991.8479,0.0,4.6192835423478815,4.6192835423478815,0.0,4.6192835423478815,4.6192835423478815,2050.0,2050.0,5.2971,5.2971,7.4759,7.4759,9860.5332,33378.9171,31993.5907,139155.9276,42.1604,9860.5332,33378.9171,14192.9854,79303.9157,42.1604
1758,1758,35,0,0,0,0,1,0,0,1,1,0,1,0,63880.7262,0,32405.9112,32405.9112,1.527466611894707,36682.8586,0,25991.8479,0.0,4.6192835423478815,4.6192835423478815,0.0,4.6192835423478815,4.6192835423478815,2050.0,2050.0,5.2971,5.2971,7.4759,7.4759,9860.5332,33378.9171,31993.5907,139155.9276,42.1604,9860.5332,33378.9171,18579.3969,94266.9187,42.1604
1759,1759,40,0,0,0,0,1,0,0,1,1,0,1,0,63880.7262,0,42907.2463,42907.2463,1.9757425627374972,36682.8586,0,25991.8479,0.0,4.6192835423478815,4.6192835423478815,0.0,4.6192835423478815,4.6192835423478815,2050.0,2050.0,5.2971,5.2971,7.4759,7.4759,9860.5332,33378.9171,31993.5907,139155.9276,42.1604,9860.5332,33378.9171,23041.0647,109229.9216,42.1604
1760,1760,45,0,0,0,0,1,0,0,1,1,0,1,0,63880.7262,0,53396.0397,53396.0397,2.4240185135802883,36682.8586,0,25991.8479,0.0,4.6192835423478815,4.6192835423478815,0.0,4.6192835423478815,4.6192835423478815,2050.0,2050.0,5.2971,5.2971,7.4759,7.4759,9860.5332,33378.9171,31993.5907,139155.9276,42.1604,9860.5332,33378.9171,27515.2743,124192.9246,42.1604
1761,1761,50,0,0,0,0,1,0,0,1,1,0,1,0,63880.7262,0,63880.7262,63880.7262,2.8722944644230806,36682.8586,0,25991.8479,0.0,4.6192835423478815,4.6192835423478815,0.0,4.6192835423478815,4.6192835423478815,2050.0,2050.0,5.2971,5.2971,7.4759,7.4759,9860.5332,33378.9171,31993.5907,139155.9276,42.1604,9860.5332,33378.9171,31993.5907,139155.9276,42.1604
1762,1762,55,0,0,0,0,1,0,0,1,1,0,1,0,63880.7262,0,74362.6232,74362.6232,3.3205704152658693,36682.8586,0,25991.8479,0.0,4.6192835423478815,4.6192835423478815,0.0,4.6192835423478815,4.6192835423478815,2050.0,2050.0,5.2971,5.2971,7.4759,7.4759,9860.5332,33378.9171,31993.5907,139155.9276,42.1604,9860.5332,33378.9171,36474.6966,154118.9305,42.1604
1763,1763,60,0,0,0,0,1,0,0,1,1,0,1,0,63880.7262,0,84842.5489,84842.5489,3.768846366108661,36682.8586,0,25991.8479,0.0,4.6192835423478815,4.6192835423478815,0.0,4.6192835423478815,4.6192835423478815,2050.0,2050.0,5.2971,5.2971,7.4759,7.4759,9860.5332,33378.9171,31993.5907,139155.9276,42.1604,9860.5332,33378.9171,40957.7739,169081.9335,42.1604
1764,1764,20,0,0,0,0,1,0,0,1,0,1,0,0,41445.103,0,-290.1107,-290.1107,0.14180428957136798,27278.6077,0,12314.6687,0.0,3.099872791237822,3.099872791237822,0.0,3.099872791237822,3.099872791237822,2050.0,2050.0,3.774,3.774,8.3599,8.3599,4748.4886,24386.7628,21327.5235,91937.3902,29.5123,4748.4886,24386.7628,3748.2919,32622.9449,29.5123
1765,1765,25,0,0,0,0,1,0,0,1,0,1,0,0,41445.103,0,6768.5459,6768.5459,0.5471735799798525,27278.6077,0,12314.6687,0.0,3.099872791237822,3.099872791237822,0.0,3.099872791237822,3.099872791237822,2050.0,2050.0,3.774,3.774,8.3599,8.3599,4748.4886,24386.7628,21327.5235,91937.3902,29.5123,4748.4886,24386.7628,6575.3762,42508.6858,29.5123
1766,1766,30,0,0,0,0,1,0,0,1,0,1,0,0,41445.103,0,13736.6075,13736.6075,0.9525428703883365,27278.6077,0,12314.6687,0.0,3.099872791237822,3.099872791237822,0.0,3.099872791237822,3.099872791237822,2050.0,2050.0,3.774,3.774,8.3599,8.3599,4748.4886,24386.7628,21327.5235,91937.3902,29.5123,4748.4886,24386.7628,9493.0555,52394.4267,29.5123
1767,1767,35,0,0,0,0,1,0,0,1,0,1,0,0,41445.103,0,20670.1672,20670.1672,1.357912160796822,27278.6077,0,12314.6687,0.0,3.099872791237822,3.099872791237822,0.0,3.099872791237822,3.099872791237822,2050.0,2050.0,3.774,3.774,8.3599,8.3599,4748.4886,24386.7628,21327.5235,91937.3902,29.5123,4748.4886,24386.7628,12445.2367,62280.1676,29.5123
1768,1768,40,0,0,0,0,1,0,0,1,0,1,0,0,41445.103,0,27598.4642,27598.4642,1.7632814512053054,27278.6077,0,12314.6687,0.0,3.099872791237822,3.099872791237822,0.0,3.099872791237822,3.099872791237822,2050.0,2050.0,3.774,3.774,8.3599,8.3599,4748.4886,24386.7628,21327.5235,91937.3902,29.5123,4748.4886,24386.7628,15402.6806,72165.9085,29.5123
1769,1769,45,0,0,0,0,1,0,0,1,0,1,0,0,41445.103,0,34522.5157,34522.5157,2.168650741613791,27278.6077,0,12314.6687,0.0,3.099872791237822,3.099872791237822,0.0,3.099872791237822,3.099872791237822,2050.0,2050.0,3.774,3.774,8.3599,8.3599,4748.4886,24386.7628,21327.5235,91937.3902,29.5123,4748.4886,24386.7628,18364.3699,82051.6493,29.5123
1770,1770,50,0,0,0,0,1,0,0,1,0,1,0,0,41445.103,0,41445.103,41445.103,2.574020032022276,27278.6077,0,12314.6687,0.0,3.099872791237822,3.099872791237822,0.0,3.099872791237822,3.099872791237822,2050.0,2050.0,3.774,3.774,8.3599,8.3599,4748.4886,24386.7628,21327.5235,91937.3902,29.5123,4748.4886,24386.7628,21327.5235,91937.3902,29.5123
1771,1771,55,0,0,0,0,1,0,0,1,0,1,0,0,41445.103,0,48366.8901,48366.8901,2.9793893224307584,27278.6077,0,12314.6687,0.0,3.099872791237822,3.099872791237822,0.0,3.099872791237822,3.099872791237822,2050.0,2050.0,3.774,3.774,8.3599,8.3599,4748.4886,24386.7628,21327.5235,91937.3902,29.5123,4748.4886,24386.7628,24291.4773,101823.1311,29.5123
1772,1772,60,0,0,0,0,1,0,0,1,0,1,0,0,41445.103,0,55288.0633,55288.0633,3.3847586128392444,27278.6077,0,12314.6687,0.0,3.099872791237822,3.099872791237822,0.0,3.099872791237822,3.099872791237822,2050.0,2050.0,3.774,3.774,8.3599,8.3599,4748.4886,24386.7628,21327.5235,91937.3902,29.5123,4748.4886,24386.7628,27256.045,111708.872,29.5123
1773,1773,20,0,0,0,0,1,0,0,1,0,1,1,0,59799.3993,0,568.3522,568.3522,0.13628198663609012,38161.2957,0,20665.8021,0.0,3.8784010524557893,3.8784010524557893,0.0,4.393218687384966,4.393218687384966,2050.0,2037.0,4.4263,2.8131,8.1736,9.2521,7896.1287,34660.403,30402.8559,132800.9472,42.1604,6513.7889,34660.403,4155.1814,46043.2746,145.549
1774,1774,25,0,0,0,0,1,0,0,1,0,1,1,0,59799.3993,0,9616.0745,9616.0745,0.5425244221286402,38161.2957,0,20665.8021,0.0,4.393218687384966,4.393218687384966,0.0,4.393218687384966,4.393218687384966,2050.0,2050.0,4.4263,4.4263,8.1736,8.1736,7896.1287,34660.403,30402.8559,132800.9472,42.1604,7896.1287,34660.403,9187.822,61402.5885,42.1604
1775,1775,30,0,0,0,0,1,0,0,1,0,1,1,0,59799.3993,0,19733.0193,19733.0193,0.9545172594611882,38161.2957,0,20665.8021,0.0,4.393218687384966,4.393218687384966,0.0,4.393218687384966,4.393218687384966,2050.0,2050.0,4.4263,4.4263,8.1736,8.1736,7896.1287,34660.403,30402.8559,132800.9472,42.1604,7896.1287,34660.403,13350.5489,75682.2602,42.1604
1776,1776,35,0,0,0,0,1,0,0,1,0,1,1,0,59799.3993,0,29780.0184,29780.0184,1.3665100967937356,38161.2957,0,20665.8021,0.0,4.393218687384966,4.393218687384966,0.0,4.393218687384966,4.393218687384966,2050.0,2050.0,4.4263,4.4263,8.1736,8.1736,7896.1287,34660.403,30402.8559,132800.9472,42.1604,7896.1287,34660.403,17583.2215,89961.932,42.1604
1777,1777,40,0,0,0,0,1,0,0,1,0,1,1,0,59799.3993,0,39791.0901,39791.0901,1.7785029341262832,38161.2957,0,20665.8021,0.0,4.393218687384966,4.393218687384966,0.0,4.393218687384966,4.393218687384966,2050.0,2050.0,4.4263,4.4263,8.1736,8.1736,7896.1287,34660.403,30402.8559,132800.9472,42.1604,7896.1287,34660.403,21851.8216,104241.6037,42.1604
1778,1778,45,0,0,0,0,1,0,0,1,0,1,1,0,59799.3993,0,49797.1108,49797.1108,2.1904957714588313,38161.2957,0,20665.8021,0.0,4.393218687384966,4.393218687384966,0.0,4.393218687384966,4.393218687384966,2050.0,2050.0,4.4263,4.4263,8.1736,8.1736,7896.1287,34660.403,30402.8559,132800.9472,42.1604,7896.1287,34660.403,26125.4726,118521.2755,42.1604
1779,1779,50,0,0,0,0,1,0,0,1,0,1,1,0,59799.3993,0,59799.3993,59799.3993,2.60248860879138,38161.2957,0,20665.8021,0.0,4.393218687384966,4.393218687384966,0.0,4.393218687384966,4.393218687384966,2050.0,2050.0,4.4263,4.4263,8.1736,8.1736,7896.1287,34660.403,30402.8559,132800.9472,42.1604,7896.1287,34660.403,30402.8559,132800.9472,42.1604
1780,1780,55,0,0,0,0,1,0,0,1,0,1,1,0,59799.3993,0,69798.9066,69798.9066,3.014481446123928,38161.2957,0,20665.8021,0.0,4.393218687384966,4.393218687384966,0.0,4.393218687384966,4.393218687384966,2050.0,2050.0,4.4263,4.4263,8.1736,8.1736,7896.1287,34660.403,30402.8559,132800.9472,42.1604,7896.1287,34660.403,34683.0204,147080.6189,42.1604
1781,1781,60,0,0,0,0,1,0,0,1,0,1,1,0,59799.3993,0,79797.5609,79797.5609,3.426474283456474,38161.2957,0,20665.8021,0.0,4.393218687384966,4.393218687384966,0.0,4.393218687384966,4.393218687384966,2050.0,2050.0,4.4263,4.4263,8.1736,8.1736,7896.1287,34660.403,30402.8559,132800.9472,42.1604,7896.1287,34660.403,38964.0378,161360.2907,42.1604
1782,1782,20,0,0,0,0,1,1,0,0,0,0,0,0,32817.471,0,5162.0641,5162.0641,0.9593433012048411,9075.7017,0,14615.6271,0.0,1.7699766047448742,1.7699766047448742,0.0,2.216482282316058,2.216482282316058,2050.0,2035.0,6.2644,3.77,3.8899,4.8712,5529.6576,8653.342,15446.6,62451.2867,4.216,4224.6847,8653.342,3139.1335,21196.8357,17.6114
1783,1783,25,0,0,0,0,1,1,0,0,0,0,0,0,32817.471,0,9244.4882,9244.4882,1.6974587293409735,9075.7017,0,14615.6271,0.0,2.216482282316058,2.216482282316058,0.0,2.216482282316058,2.216482282316058,2050.0,2050.0,6.2644,6.2644,3.8899,3.8899,5529.6576,8653.342,15446.6,62451.2867,4.216,5529.6576,8653.342,5443.6222,28875.3261,4.216
1784,1784,30,0,0,0,0,1,1,0,0,0,0,0,0,32817.471,0,13973.4869,13973.4869,2.473512365869753,9075.7017,0,14615.6271,0.0,2.216482282316058,2.216482282316058,0.0,2.216482282316058,2.216482282316058,2050.0,2050.0,6.2644,6.2644,3.8899,3.8899,5529.6576,8653.342,15446.6,62451.2867,4.216,5529.6576,8653.342,7429.8157,35590.5182,4.216
1785,1785,35,0,0,0,0,1,1,0,0,0,0,0,0,32817.471,0,18690.1159,18690.1159,3.249566002398535,9075.7017,0,14615.6271,0.0,2.216482282316058,2.216482282316058,0.0,2.216482282316058,2.216482282316058,2050.0,2050.0,6.2644,6.2644,3.8899,3.8899,5529.6576,8653.342,15446.6,62451.2867,4.216,5529.6576,8653.342,9428.3787,42305.7103,4.216
1786,1786,40,0,0,0,0,1,1,0,0,0,0,0,0,32817.471,0,23401.7828,23401.7828,4.025619638927314,9075.7017,0,14615.6271,0.0,2.216482282316058,2.216482282316058,0.0,2.216482282316058,2.216482282316058,2050.0,2050.0,6.2644,6.2644,3.8899,3.8899,5529.6576,8653.342,15446.6,62451.2867,4.216,5529.6576,8653.342,11431.904,49020.9025,4.216
1787,1787,45,0,0,0,0,1,1,0,0,0,0,0,0,32817.471,0,28110.5002,28110.5002,4.801673275456095,9075.7017,0,14615.6271,0.0,2.216482282316058,2.216482282316058,0.0,2.216482282316058,2.216482282316058,2050.0,2050.0,6.2644,6.2644,3.8899,3.8899,5529.6576,8653.342,15446.6,62451.2867,4.216,5529.6576,8653.342,13438.3786,55736.0946,4.216
1788,1788,50,0,0,0,0,1,1,0,0,0,0,0,0,32817.471,0,32817.471,32817.471,5.577726911984874,9075.7017,0,14615.6271,0.0,2.216482282316058,2.216482282316058,0.0,2.216482282316058,2.216482282316058,2050.0,2050.0,6.2644,6.2644,3.8899,3.8899,5529.6576,8653.342,15446.6,62451.2867,4.216,5529.6576,8653.342,15446.6,62451.2867,4.216
1789,1789,55,0,0,0,0,1,1,0,0,0,0,0,0,32817.471,0,37521.5048,37521.5048,6.353780548513656,9075.7017,0,14615.6271,0.0,2.216482282316058,2.216482282316058,0.0,2.216482282316058,2.216482282316058,2050.0,2050.0,6.2644,6.2644,3.8899,3.8899,5529.6576,8653.342,15446.6,62451.2867,4.216,5529.6576,8653.342,17457.7583,69166.4788,4.216
1790,1790,60,0,0,0,0,1,1,0,0,0,0,0,0,32817.471,0,42225.5387,42225.5387,7.129834185042434,9075.7017,0,14615.6271,0.0,2.216482282316058,2.216482282316058,0.0,2.216482282316058,2.216482282316058,2050.0,2050.0,6.2644,6.2644,3.8899,3.8899,5529.6576,8653.342,15446.6,62451.2867,4.216,5529.6576,8653.342,19468.9165,75881.6709,4.216
1791,1791,20,0,0,0,0,1,1,0,0,0,0,1,0,51047.0225,0,5345.7336,5345.7336,0.5123428203827759,19958.3897,0,22966.7604,0.0,2.960094516526089,2.960094516526089,0.0,3.509828178463203,3.509828178463203,2050.0,2035.0,6.1426,3.4921,5.338,6.3225,8677.2977,18926.9822,24646.6772,103314.8437,16.8641,6621.9916,18926.9822,4351.379,35316.5321,70.4457
1792,1792,25,0,0,0,0,1,1,0,0,0,0,1,0,51047.0225,0,12875.8038,12875.8038,1.0806874063288068,19958.3897,0,22966.7604,0.0,3.007390823979322,3.007390823979322,0.0,3.509828178463203,3.509828178463203,2050.0,2036.0,6.1426,3.7042,5.338,6.223,8677.2977,18926.9822,24646.6772,103314.8437,16.8641,6882.2451,18926.9822,7578.3668,46327.4395,64.0416
1793,1793,30,0,0,0,0,1,1,0,0,0,0,1,0,51047.0225,0,19847.7474,19847.7474,1.6514612846534253,19958.3897,0,22966.7604,0.0,3.509828178463203,3.509828178463203,0.0,3.509828178463203,3.509828178463203,2050.0,2050.0,6.1426,6.1426,5.338,5.338,8677.2977,18926.9822,24646.6772,103314.8437,16.8641,8677.2977,18926.9822,11409.4604,58878.3518,16.8641
1794,1794,35,0,0,0,0,1,1,0,0,0,0,1,0,51047.0225,0,27676.0519,27676.0519,2.238407074986702,19958.3897,0,22966.7604,0.0,3.509828178463203,3.509828178463203,0.0,3.509828178463203,3.509828178463203,2050.0,2050.0,6.1426,6.1426,5.338,5.338,8677.2977,18926.9822,24646.6772,103314.8437,16.8641,8677.2977,18926.9822,14690.2788,69987.4747,16.8641
1795,1795,40,0,0,0,0,1,1,0,0,0,0,1,0,51047.0225,0,35472.1581,35472.1581,2.8253528653199784,19958.3897,0,22966.7604,0.0,3.509828178463203,3.509828178463203,0.0,3.509828178463203,3.509828178463203,2050.0,2050.0,6.1426,6.1426,5.338,5.338,8677.2977,18926.9822,24646.6772,103314.8437,16.8641,8677.2977,18926.9822,18003.2956,81096.5977,16.8641
1796,1796,45,0,0,0,0,1,1,0,0,0,0,1,0,51047.0225,0,43260.9289,43260.9289,3.412298655653256,19958.3897,0,22966.7604,0.0,3.509828178463203,3.509828178463203,0.0,3.509828178463203,3.509828178463203,2050.0,2050.0,6.1426,6.1426,5.338,5.338,8677.2977,18926.9822,24646.6772,103314.8437,16.8641,8677.2977,18926.9822,21323.6478,92205.7207,16.8641
1797,1797,50,0,0,0,0,1,1,0,0,0,0,1,0,51047.0225,0,51047.0225,51047.0225,3.9992444459865335,19958.3897,0,22966.7604,0.0,3.509828178463203,3.509828178463203,0.0,3.509828178463203,3.509828178463203,2050.0,2050.0,6.1426,6.1426,5.338,5.338,8677.2977,18926.9822,24646.6772,103314.8437,16.8641,8677.2977,18926.9822,24646.6772,103314.8437,16.8641
1798,1798,55,0,0,0,0,1,1,0,0,0,0,1,0,51047.0225,0,58831.157,58831.157,4.586190236319809,19958.3897,0,22966.7604,0.0,3.509828178463203,3.509828178463203,0.0,3.509828178463203,3.509828178463203,2050.0,2050.0,6.1426,6.1426,5.338,5.338,8677.2977,18926.9822,24646.6772,103314.8437,16.8641,8677.2977,18926.9822,27971.6656,114423.9666,16.8641
1799,1799,60,0,0,0,0,1,1,0,0,0,0,1,0,51047.0225,0,66612.9906,66612.9906,5.173136026653087,19958.3897,0,22966.7604,0.0,3.509828178463203,3.509828178463203,0.0,3.509828178463203,3.509828178463203,2050.0,2050.0,6.1426,6.1426,5.338,5.338,8677.2977,18926.9822,24646.6772,103314.8437,16.8641,8677.2977,18926.9822,31298.955,125533.0896,16.8641
1800,1800,20,0,0,0,0,1,1,0,0,1,0,0,0,48242.6438,0,2009.1218,2009.1218,0.23113027412023646,26314.37,0,22966.7604,0.0,2.998902709301563,2.998902709301563,0.0,3.552002501163654,3.552002501163654,2050.0,2035.0,6.1426,3.4921,7.0379,8.3359,8677.2977,23595.5468,24106.5664,104647.3509,25.2962,6621.9916,23595.5468,3444.6282,35776.957,105.6686
1801,1801,25,0,0,0,0,1,1,0,0,1,0,0,0,48242.6438,0,9627.3098,9627.3098,0.6936096051910894,26314.37,0,22966.7604,0.0,3.086073802470745,3.086073802470745,0.0,3.552002501163654,3.552002501163654,2050.0,2037.0,6.1426,3.9169,7.0379,8.1005,8677.2977,23595.5468,24106.5664,104647.3509,25.2962,7115.2496,23595.5468,6739.1025,47164.5381,87.3294
1802,1802,30,0,0,0,0,1,1,0,0,1,0,0,0,48242.6438,0,16595.1676,16595.1676,1.158653878190295,26314.37,0,22966.7604,0.0,3.552002501163654,3.552002501163654,0.0,3.552002501163654,3.552002501163654,2050.0,2050.0,6.1426,6.1426,7.0379,7.0379,8677.2977,23595.5468,24106.5664,104647.3509,25.2962,8677.2977,23595.5468,10744.4293,59637.7376,25.2962
1803,1803,35,0,0,0,0,1,1,0,0,1,0,0,0,48242.6438,0,24561.1268,24561.1268,1.6355314560705512,26314.37,0,22966.7604,0.0,3.552002501163654,3.552002501163654,0.0,3.552002501163654,3.552002501163654,2050.0,2050.0,6.1426,6.1426,7.0379,7.0379,8677.2977,23595.5468,24106.5664,104647.3509,25.2962,8677.2977,23595.5468,14030.8735,70890.141,25.2962
1804,1804,40,0,0,0,0,1,1,0,0,1,0,0,0,48242.6438,0,32463.0684,32463.0684,2.112409033950808,26314.37,0,22966.7604,0.0,3.552002501163654,3.552002501163654,0.0,3.552002501163654,3.552002501163654,2050.0,2050.0,6.1426,6.1426,7.0379,7.0379,8677.2977,23595.5468,24106.5664,104647.3509,25.2962,8677.2977,23595.5468,17381.3352,82142.5443,25.2962
