,ID,E_Brent,C_polimero,PPM,Costo_Kw_hr,reg_f,piloto,D_G,D_GSW,ecp_z,capex_p_x_v,opex_p_y_v,produccion_p_y_v,VPN_Basica_porta,VPN_incremental_porta,VPN_Basica,VPN_incremental,VPN_Total,EFI_INCREMENTAL,capex,opex_basica,opex_incremental,volumen_B_LE,volumen_I_LE,volumen_T_LE,volumen_B_LE_p,volumen_I_LE_p,volumen_T_LE_p,LE_year_p,LE_year_b,lc_p,lc_b,dc_p,dc_b,opex_ing_p,capex_ing_p,impuesto_ing_p,ingreso_ing_p,abandono_ing_p,opex_ing_b,capex_ing_b,impuesto_ing_b,ingreso_ing_b,abandono_ing_b
214,214,55,3.2,550,244,0,0,1,1,0,0.55,0.7,0.7,0,13330.5505,0,19327.49,19327.49,4.762892311036137,6378.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.5330357438509683,1.5330357438509683,2046.0,2046.0,9.1627,9.1627,2.1505,2.737,10488.5954,3344.7039,5895.1655,33059.0153,0,14983.7077,6081.2797,9635.6582,50028.1356,0
215,215,60,3.2,550,244,0,0,1,1,0,0.55,0.7,0.7,0,13330.5505,0,22910.8862,22910.8862,5.603372241866026,6378.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.5330357438509683,1.5330357438509683,2046.0,2046.0,9.1627,9.1627,2.1505,2.737,10488.5954,3344.7039,5895.1655,33059.0153,0,14983.7077,6081.2797,11163.2204,55139.094,0
216,216,25,3.2,550,244,0,1,1,1,0,0.55,0.7,0.7,0,8823.4066,0,-12852.6233,-12852.6233,0.0,18058.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.5330357438509683,1.5330357438509683,2046.0,2046.0,9.1627,9.1627,6.0887,7.7492,10488.5954,9469.7475,4277.2658,33059.0153,0,14983.7077,17217.7228,13.5777,19362.3848,0
217,217,30,3.2,550,244,0,1,1,1,0,0.55,0.7,0.7,0,8823.4066,0,-8622.1534,-8622.1534,0.0,18058.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.5330357438509683,1.5330357438509683,2046.0,2046.0,9.1627,9.1627,6.0887,7.7492,10488.5954,9469.7475,4277.2658,33059.0153,0,14983.7077,17217.7228,894.0662,24473.3433,0
218,218,35,3.2,550,244,0,1,1,1,0,0.55,0.7,0.7,0,8823.4066,0,-4710.8947,-4710.8947,0.0,18058.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.5330357438509683,1.5330357438509683,2046.0,2046.0,9.1627,9.1627,6.0887,7.7492,10488.5954,9469.7475,4277.2658,33059.0153,0,14983.7077,17217.7228,2093.766,29584.3017,0
219,219,40,3.2,550,244,0,1,1,1,0,0.55,0.7,0.7,0,8823.4066,0,-1018.0063,-1018.0063,0.14483852496762495,18058.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.5330357438509683,1.5330357438509683,2046.0,2046.0,9.1627,9.1627,6.0887,7.7492,10488.5954,9469.7475,4277.2658,33059.0153,0,14983.7077,17217.7228,3511.836,34695.2602,0
220,220,45,3.2,550,244,0,1,1,1,0,0.55,0.7,0.7,0,8823.4066,0,2610.2014,2610.2014,0.44167662807928443,18058.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.5330357438509683,1.5330357438509683,2046.0,2046.0,9.1627,9.1627,6.0887,7.7492,10488.5954,9469.7475,4277.2658,33059.0153,0,14983.7077,17217.7228,4994.5868,39806.2186,0
221,221,50,3.2,550,244,0,1,1,1,0,0.55,0.7,0.7,0,8823.4066,0,6218.0095,6218.0095,0.738514731190944,18058.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.5330357438509683,1.5330357438509683,2046.0,2046.0,9.1627,9.1627,6.0887,7.7492,10488.5954,9469.7475,4277.2658,33059.0153,0,14983.7077,17217.7228,6497.7371,44917.1771,0
222,222,55,3.2,550,244,0,1,1,1,0,0.55,0.7,0.7,0,8823.4066,0,9815.849,9815.849,1.035352834302604,18058.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.5330357438509683,1.5330357438509683,2046.0,2046.0,9.1627,9.1627,6.0887,7.7492,10488.5954,9469.7475,4277.2658,33059.0153,0,14983.7077,17217.7228,8010.8561,50028.1356,0
223,223,60,3.2,550,244,0,1,1,1,0,0.55,0.7,0.7,0,8823.4066,0,13407.8061,13407.8061,1.3321909374142633,18058.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.5330357438509683,1.5330357438509683,2046.0,2046.0,9.1627,9.1627,6.0887,7.7492,10488.5954,9469.7475,4277.2658,33059.0153,0,14983.7077,17217.7228,9529.8574,55139.094,0
224,224,25,3.2,550,244,0,0,1,1,0,0.6,0.7,0.7,0,13026.4866,0,-2673.9722,-2673.9722,0.0,6378.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.5330357438509683,1.5330357438509683,2046.0,2046.0,9.1627,9.1627,2.346,2.737,10488.5954,3648.7678,5895.1655,33059.0153,0,14983.7077,6081.2797,971.3696,19362.3848,0
225,225,30,3.2,550,244,0,0,1,1,0,0.6,0.7,0.7,0,13026.4866,0,1222.4286,1222.4286,0.5604926568866929,6378.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.5330357438509683,1.5330357438509683,2046.0,2046.0,9.1627,9.1627,2.346,2.737,10488.5954,3648.7678,5895.1655,33059.0153,0,14983.7077,6081.2797,2185.9272,24473.3433,0
226,226,35,3.2,550,244,0,0,1,1,0,0.6,0.7,0.7,0,13026.4866,0,4907.3973,4907.3973,1.4009725877165815,6378.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.5330357438509683,1.5330357438509683,2046.0,2046.0,9.1627,9.1627,2.346,2.737,10488.5954,3648.7678,5895.1655,33059.0153,0,14983.7077,6081.2797,3611.917,29584.3017,0
227,227,40,3.2,550,244,0,0,1,1,0,0.6,0.7,0.7,0,13026.4866,0,8532.7844,8532.7844,2.24145251854647,6378.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.5330357438509683,1.5330357438509683,2046.0,2046.0,9.1627,9.1627,2.346,2.737,10488.5954,3648.7678,5895.1655,33059.0153,0,14983.7077,6081.2797,5097.4884,34695.2602,0
228,228,45,3.2,550,244,0,0,1,1,0,0.6,0.7,0.7,0,13026.4866,0,12138.7134,12138.7134,3.08193244937636,6378.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.5330357438509683,1.5330357438509683,2046.0,2046.0,9.1627,9.1627,2.346,2.737,10488.5954,3648.7678,5895.1655,33059.0153,0,14983.7077,6081.2797,6602.5178,39806.2186,0
229,229,50,3.2,550,244,0,0,1,1,0,0.6,0.7,0.7,0,13026.4866,0,15736.5528,15736.5528,3.9224123802062474,6378.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.5330357438509683,1.5330357438509683,2046.0,2046.0,9.1627,9.1627,2.346,2.737,10488.5954,3648.7678,5895.1655,33059.0153,0,14983.7077,6081.2797,8115.6368,44917.1771,0
230,230,55,3.2,550,244,0,0,1,1,0,0.6,0.7,0.7,0,13026.4866,0,19327.49,19327.49,4.762892311036137,6378.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.5330357438509683,1.5330357438509683,2046.0,2046.0,9.1627,9.1627,2.346,2.737,10488.5954,3648.7678,5895.1655,33059.0153,0,14983.7077,6081.2797,9635.6582,50028.1356,0
231,231,60,3.2,550,244,0,0,1,1,0,0.6,0.7,0.7,0,13026.4866,0,22910.8862,22910.8862,5.603372241866026,6378.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.5330357438509683,1.5330357438509683,2046.0,2046.0,9.1627,9.1627,2.346,2.737,10488.5954,3648.7678,5895.1655,33059.0153,0,14983.7077,6081.2797,11163.2204,55139.094,0
232,232,25,3.2,550,244,0,1,1,1,0,0.6,0.7,0.7,0,7962.5205,0,-12852.6233,-12852.6233,0.0,18058.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.5330357438509683,1.5330357438509683,2046.0,2046.0,9.1627,9.1627,6.6422,7.7492,10488.5954,10330.6337,4277.2658,33059.0153,0,14983.7077,17217.7228,13.5777,19362.3848,0
233,233,30,3.2,550,244,0,1,1,1,0,0.6,0.7,0.7,0,7962.5205,0,-8622.1534,-8622.1534,0.0,18058.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.5330357438509683,1.5330357438509683,2046.0,2046.0,9.1627,9.1627,6.6422,7.7492,10488.5954,10330.6337,4277.2658,33059.0153,0,14983.7077,17217.7228,894.0662,24473.3433,0
234,234,35,3.2,550,244,0,1,1,1,0,0.6,0.7,0.7,0,7962.5205,0,-4710.8947,-4710.8947,0.0,18058.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.5330357438509683,1.5330357438509683,2046.0,2046.0,9.1627,9.1627,6.6422,7.7492,10488.5954,10330.6337,4277.2658,33059.0153,0,14983.7077,17217.7228,2093.766,29584.3017,0
235,235,40,3.2,550,244,0,1,1,1,0,0.6,0.7,0.7,0,7962.5205,0,-1018.0063,-1018.0063,0.14483852496762495,18058.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.5330357438509683,1.5330357438509683,2046.0,2046.0,9.1627,9.1627,6.6422,7.7492,10488.5954,10330.6337,4277.2658,33059.0153,0,14983.7077,17217.7228,3511.836,34695.2602,0
236,236,45,3.2,550,244,0,1,1,1,0,0.6,0.7,0.7,0,7962.5205,0,2610.2014,2610.2014,0.44167662807928443,18058.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.5330357438509683,1.5330357438509683,2046.0,2046.0,9.1627,9.1627,6.6422,7.7492,10488.5954,10330.6337,4277.2658,33059.0153,0,14983.7077,17217.7228,4994.5868,39806.2186,0
237,237,50,3.2,550,244,0,1,1,1,0,0.6,0.7,0.7,0,7962.5205,0,6218.0095,6218.0095,0.738514731190944,18058.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.5330357438509683,1.5330357438509683,2046.0,2046.0,9.1627,9.1627,6.6422,7.7492,10488.5954,10330.6337,4277.2658,33059.0153,0,14983.7077,17217.7228,6497.7371,44917.1771,0
238,238,55,3.2,550,244,0,1,1,1,0,0.6,0.7,0.7,0,7962.5205,0,9815.849,9815.849,1.035352834302604,18058.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.5330357438509683,1.5330357438509683,2046.0,2046.0,9.1627,9.1627,6.6422,7.7492,10488.5954,10330.6337,4277.2658,33059.0153,0,14983.7077,17217.7228,8010.8561,50028.1356,0
239,239,60,3.2,550,244,0,1,1,1,0,0.6,0.7,0.7,0,7962.5205,0,13407.8061,13407.8061,1.3321909374142633,18058.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.5330357438509683,1.5330357438509683,2046.0,2046.0,9.1627,9.1627,6.6422,7.7492,10488.5954,10330.6337,4277.2658,33059.0153,0,14983.7077,17217.7228,9529.8574,55139.094,0
240,240,25,3.2,550,244,0,0,1,1,0,0.5,0.75,0.75,0,14762.5979,0,-2673.9722,-2673.9722,0.0,6378.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.6425382969831803,1.6425382969831803,2046.0,2046.0,9.1627,9.1627,1.8247,2.737,11237.7808,3040.6399,6379.3549,35420.3735,0,14983.7077,6081.2797,971.3696,19362.3848,0
241,241,30,3.2,550,244,0,0,1,1,0,0.5,0.75,0.75,0,14762.5979,0,1222.4286,1222.4286,0.5604926568866929,6378.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.6425382969831803,1.6425382969831803,2046.0,2046.0,9.1627,9.1627,1.8247,2.737,11237.7808,3040.6399,6379.3549,35420.3735,0,14983.7077,6081.2797,2185.9272,24473.3433,0
242,242,35,3.2,550,244,0,0,1,1,0,0.5,0.75,0.75,0,14762.5979,0,4907.3973,4907.3973,1.4009725877165815,6378.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.6425382969831803,1.6425382969831803,2046.0,2046.0,9.1627,9.1627,1.8247,2.737,11237.7808,3040.6399,6379.3549,35420.3735,0,14983.7077,6081.2797,3611.917,29584.3017,0
243,243,40,3.2,550,244,0,0,1,1,0,0.5,0.75,0.75,0,14762.5979,0,8532.7844,8532.7844,2.24145251854647,6378.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.6425382969831803,1.6425382969831803,2046.0,2046.0,9.1627,9.1627,1.8247,2.737,11237.7808,3040.6399,6379.3549,35420.3735,0,14983.7077,6081.2797,5097.4884,34695.2602,0
244,244,45,3.2,550,244,0,0,1,1,0,0.5,0.75,0.75,0,14762.5979,0,12138.7134,12138.7134,3.08193244937636,6378.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.6425382969831803,1.6425382969831803,2046.0,2046.0,9.1627,9.1627,1.8247,2.737,11237.7808,3040.6399,6379.3549,35420.3735,0,14983.7077,6081.2797,6602.5178,39806.2186,0
245,245,50,3.2,550,244,0,0,1,1,0,0.5,0.75,0.75,0,14762.5979,0,15736.5528,15736.5528,3.9224123802062474,6378.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.6425382969831803,1.6425382969831803,2046.0,2046.0,9.1627,9.1627,1.8247,2.737,11237.7808,3040.6399,6379.3549,35420.3735,0,14983.7077,6081.2797,8115.6368,44917.1771,0
246,246,55,3.2,550,244,0,0,1,1,0,0.5,0.75,0.75,0,14762.5979,0,19327.49,19327.49,4.762892311036137,6378.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.6425382969831803,1.6425382969831803,2046.0,2046.0,9.1627,9.1627,1.8247,2.737,11237.7808,3040.6399,6379.3549,35420.3735,0,14983.7077,6081.2797,9635.6582,50028.1356,0
247,247,60,3.2,550,244,0,0,1,1,0,0.5,0.75,0.75,0,14762.5979,0,22910.8862,22910.8862,5.603372241866026,6378.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.6425382969831803,1.6425382969831803,2046.0,2046.0,9.1627,9.1627,1.8247,2.737,11237.7808,3040.6399,6379.3549,35420.3735,0,14983.7077,6081.2797,11163.2204,55139.094,0
248,248,25,3.2,550,244,0,1,1,1,0,0.5,0.75,0.75,0,10812.2761,0,-12852.6233,-12852.6233,0.0,18058.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.6425382969831803,1.6425382969831803,2046.0,2046.0,9.1627,9.1627,5.1662,7.7492,11237.7808,8608.8614,4761.4552,35420.3735,0,14983.7077,17217.7228,13.5777,19362.3848,0
249,249,30,3.2,550,244,0,1,1,1,0,0.5,0.75,0.75,0,10812.2761,0,-8622.1534,-8622.1534,0.0,18058.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.6425382969831803,1.6425382969831803,2046.0,2046.0,9.1627,9.1627,5.1662,7.7492,11237.7808,8608.8614,4761.4552,35420.3735,0,14983.7077,17217.7228,894.0662,24473.3433,0
250,250,35,3.2,550,244,0,1,1,1,0,0.5,0.75,0.75,0,10812.2761,0,-4710.8947,-4710.8947,0.0,18058.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.6425382969831803,1.6425382969831803,2046.0,2046.0,9.1627,9.1627,5.1662,7.7492,11237.7808,8608.8614,4761.4552,35420.3735,0,14983.7077,17217.7228,2093.766,29584.3017,0
251,251,40,3.2,550,244,0,1,1,1,0,0.5,0.75,0.75,0,10812.2761,0,-1018.0063,-1018.0063,0.14483852496762495,18058.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.6425382969831803,1.6425382969831803,2046.0,2046.0,9.1627,9.1627,5.1662,7.7492,11237.7808,8608.8614,4761.4552,35420.3735,0,14983.7077,17217.7228,3511.836,34695.2602,0
252,252,45,3.2,550,244,0,1,1,1,0,0.5,0.75,0.75,0,10812.2761,0,2610.2014,2610.2014,0.44167662807928443,18058.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.6425382969831803,1.6425382969831803,2046.0,2046.0,9.1627,9.1627,5.1662,7.7492,11237.7808,8608.8614,4761.4552,35420.3735,0,14983.7077,17217.7228,4994.5868,39806.2186,0
253,253,50,3.2,550,244,0,1,1,1,0,0.5,0.75,0.75,0,10812.2761,0,6218.0095,6218.0095,0.738514731190944,18058.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.6425382969831803,1.6425382969831803,2046.0,2046.0,9.1627,9.1627,5.1662,7.7492,11237.7808,8608.8614,4761.4552,35420.3735,0,14983.7077,17217.7228,6497.7371,44917.1771,0
254,254,55,3.2,550,244,0,1,1,1,0,0.5,0.75,0.75,0,10812.2761,0,9815.849,9815.849,1.035352834302604,18058.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.6425382969831803,1.6425382969831803,2046.0,2046.0,9.1627,9.1627,5.1662,7.7492,11237.7808,8608.8614,4761.4552,35420.3735,0,14983.7077,17217.7228,8010.8561,50028.1356,0
255,255,60,3.2,550,244,0,1,1,1,0,0.5,0.75,0.75,0,10812.2761,0,13407.8061,13407.8061,1.3321909374142633,18058.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.6425382969831803,1.6425382969831803,2046.0,2046.0,9.1627,9.1627,5.1662,7.7492,11237.7808,8608.8614,4761.4552,35420.3735,0,14983.7077,17217.7228,9529.8574,55139.094,0
256,256,25,3.2,550,244,0,0,1,1,0,0.55,0.75,0.75,0,14458.5339,0,-2673.9722,-2673.9722,0.0,6378.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.6425382969831803,1.6425382969831803,2046.0,2046.0,9.1627,9.1627,2.0071,2.737,11237.7808,3344.7039,6379.3549,35420.3735,0,14983.7077,6081.2797,971.3696,19362.3848,0
257,257,30,3.2,550,244,0,0,1,1,0,0.55,0.75,0.75,0,14458.5339,0,1222.4286,1222.4286,0.5604926568866929,6378.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.6425382969831803,1.6425382969831803,2046.0,2046.0,9.1627,9.1627,2.0071,2.737,11237.7808,3344.7039,6379.3549,35420.3735,0,14983.7077,6081.2797,2185.9272,24473.3433,0
258,258,35,3.2,550,244,0,0,1,1,0,0.55,0.75,0.75,0,14458.5339,0,4907.3973,4907.3973,1.4009725877165815,6378.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.6425382969831803,1.6425382969831803,2046.0,2046.0,9.1627,9.1627,2.0071,2.737,11237.7808,3344.7039,6379.3549,35420.3735,0,14983.7077,6081.2797,3611.917,29584.3017,0
259,259,40,3.2,550,244,0,0,1,1,0,0.55,0.75,0.75,0,14458.5339,0,8532.7844,8532.7844,2.24145251854647,6378.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.6425382969831803,1.6425382969831803,2046.0,2046.0,9.1627,9.1627,2.0071,2.737,11237.7808,3344.7039,6379.3549,35420.3735,0,14983.7077,6081.2797,5097.4884,34695.2602,0
260,260,45,3.2,550,244,0,0,1,1,0,0.55,0.75,0.75,0,14458.5339,0,12138.7134,12138.7134,3.08193244937636,6378.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.6425382969831803,1.6425382969831803,2046.0,2046.0,9.1627,9.1627,2.0071,2.737,11237.7808,3344.7039,6379.3549,35420.3735,0,14983.7077,6081.2797,6602.5178,39806.2186,0
261,261,50,3.2,550,244,0,0,1,1,0,0.55,0.75,0.75,0,14458.5339,0,15736.5528,15736.5528,3.9224123802062474,6378.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.6425382969831803,1.6425382969831803,2046.0,2046.0,9.1627,9.1627,2.0071,2.737,11237.7808,3344.7039,6379.3549,35420.3735,0,14983.7077,6081.2797,8115.6368,44917.1771,0
262,262,55,3.2,550,244,0,0,1,1,0,0.55,0.75,0.75,0,14458.5339,0,19327.49,19327.49,4.762892311036137,6378.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.6425382969831803,1.6425382969831803,2046.0,2046.0,9.1627,9.1627,2.0071,2.737,11237.7808,3344.7039,6379.3549,35420.3735,0,14983.7077,6081.2797,9635.6582,50028.1356,0
263,263,60,3.2,550,244,0,0,1,1,0,0.55,0.75,0.75,0,14458.5339,0,22910.8862,22910.8862,5.603372241866026,6378.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.6425382969831803,1.6425382969831803,2046.0,2046.0,9.1627,9.1627,2.0071,2.737,11237.7808,3344.7039,6379.3549,35420.3735,0,14983.7077,6081.2797,11163.2204,55139.094,0
264,264,25,3.2,550,244,0,1,1,1,0,0.55,0.75,0.75,0,9951.39,0,-12852.6233,-12852.6233,0.0,18058.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.6425382969831803,1.6425382969831803,2046.0,2046.0,9.1627,9.1627,5.6828,7.7492,11237.7808,9469.7475,4761.4552,35420.3735,0,14983.7077,17217.7228,13.5777,19362.3848,0
265,265,30,3.2,550,244,0,1,1,1,0,0.55,0.75,0.75,0,9951.39,0,-8622.1534,-8622.1534,0.0,18058.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.6425382969831803,1.6425382969831803,2046.0,2046.0,9.1627,9.1627,5.6828,7.7492,11237.7808,9469.7475,4761.4552,35420.3735,0,14983.7077,17217.7228,894.0662,24473.3433,0
266,266,35,3.2,550,244,0,1,1,1,0,0.55,0.75,0.75,0,9951.39,0,-4710.8947,-4710.8947,0.0,18058.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.6425382969831803,1.6425382969831803,2046.0,2046.0,9.1627,9.1627,5.6828,7.7492,11237.7808,9469.7475,4761.4552,35420.3735,0,14983.7077,17217.7228,2093.766,29584.3017,0
267,267,40,3.2,550,244,0,1,1,1,0,0.55,0.75,0.75,0,9951.39,0,-1018.0063,-1018.0063,0.14483852496762495,18058.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.6425382969831803,1.6425382969831803,2046.0,2046.0,9.1627,9.1627,5.6828,7.7492,11237.7808,9469.7475,4761.4552,35420.3735,0,14983.7077,17217.7228,3511.836,34695.2602,0
268,268,45,3.2,550,244,0,1,1,1,0,0.55,0.75,0.75,0,9951.39,0,2610.2014,2610.2014,0.44167662807928443,18058.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.6425382969831803,1.6425382969831803,2046.0,2046.0,9.1627,9.1627,5.6828,7.7492,11237.7808,9469.7475,4761.4552,35420.3735,0,14983.7077,17217.7228,4994.5868,39806.2186,0
269,269,50,3.2,550,244,0,1,1,1,0,0.55,0.75,0.75,0,9951.39,0,6218.0095,6218.0095,0.738514731190944,18058.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.6425382969831803,1.6425382969831803,2046.0,2046.0,9.1627,9.1627,5.6828,7.7492,11237.7808,9469.7475,4761.4552,35420.3735,0,14983.7077,17217.7228,6497.7371,44917.1771,0
270,270,55,3.2,550,244,0,1,1,1,0,0.55,0.75,0.75,0,9951.39,0,9815.849,9815.849,1.035352834302604,18058.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.6425382969831803,1.6425382969831803,2046.0,2046.0,9.1627,9.1627,5.6828,7.7492,11237.7808,9469.7475,4761.4552,35420.3735,0,14983.7077,17217.7228,8010.8561,50028.1356,0
271,271,60,3.2,550,244,0,1,1,1,0,0.55,0.75,0.75,0,9951.39,0,13407.8061,13407.8061,1.3321909374142633,18058.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.6425382969831803,1.6425382969831803,2046.0,2046.0,9.1627,9.1627,5.6828,7.7492,11237.7808,9469.7475,4761.4552,35420.3735,0,14983.7077,17217.7228,9529.8574,55139.094,0
272,272,25,3.2,550,244,0,0,1,1,0,0.6,0.75,0.75,0,14154.4699,0,-2673.9722,-2673.9722,0.0,6378.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.6425382969831803,1.6425382969831803,2046.0,2046.0,9.1627,9.1627,2.1896,2.737,11237.7808,3648.7678,6379.3549,35420.3735,0,14983.7077,6081.2797,971.3696,19362.3848,0
273,273,30,3.2,550,244,0,0,1,1,0,0.6,0.75,0.75,0,14154.4699,0,1222.4286,1222.4286,0.5604926568866929,6378.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.6425382969831803,1.6425382969831803,2046.0,2046.0,9.1627,9.1627,2.1896,2.737,11237.7808,3648.7678,6379.3549,35420.3735,0,14983.7077,6081.2797,2185.9272,24473.3433,0
274,274,35,3.2,550,244,0,0,1,1,0,0.6,0.75,0.75,0,14154.4699,0,4907.3973,4907.3973,1.4009725877165815,6378.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.6425382969831803,1.6425382969831803,2046.0,2046.0,9.1627,9.1627,2.1896,2.737,11237.7808,3648.7678,6379.3549,35420.3735,0,14983.7077,6081.2797,3611.917,29584.3017,0
275,275,40,3.2,550,244,0,0,1,1,0,0.6,0.75,0.75,0,14154.4699,0,8532.7844,8532.7844,2.24145251854647,6378.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.6425382969831803,1.6425382969831803,2046.0,2046.0,9.1627,9.1627,2.1896,2.737,11237.7808,3648.7678,6379.3549,35420.3735,0,14983.7077,6081.2797,5097.4884,34695.2602,0
276,276,45,3.2,550,244,0,0,1,1,0,0.6,0.75,0.75,0,14154.4699,0,12138.7134,12138.7134,3.08193244937636,6378.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.6425382969831803,1.6425382969831803,2046.0,2046.0,9.1627,9.1627,2.1896,2.737,11237.7808,3648.7678,6379.3549,35420.3735,0,14983.7077,6081.2797,6602.5178,39806.2186,0
277,277,50,3.2,550,244,0,0,1,1,0,0.6,0.75,0.75,0,14154.4699,0,15736.5528,15736.5528,3.9224123802062474,6378.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.6425382969831803,1.6425382969831803,2046.0,2046.0,9.1627,9.1627,2.1896,2.737,11237.7808,3648.7678,6379.3549,35420.3735,0,14983.7077,6081.2797,8115.6368,44917.1771,0
278,278,55,3.2,550,244,0,0,1,1,0,0.6,0.75,0.75,0,14154.4699,0,19327.49,19327.49,4.762892311036137,6378.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.6425382969831803,1.6425382969831803,2046.0,2046.0,9.1627,9.1627,2.1896,2.737,11237.7808,3648.7678,6379.3549,35420.3735,0,14983.7077,6081.2797,9635.6582,50028.1356,0
279,279,60,3.2,550,244,0,0,1,1,0,0.6,0.75,0.75,0,14154.4699,0,22910.8862,22910.8862,5.603372241866026,6378.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.6425382969831803,1.6425382969831803,2046.0,2046.0,9.1627,9.1627,2.1896,2.737,11237.7808,3648.7678,6379.3549,35420.3735,0,14983.7077,6081.2797,11163.2204,55139.094,0
280,280,25,3.2,550,244,0,1,1,1,0,0.6,0.75,0.75,0,9090.5039,0,-12852.6233,-12852.6233,0.0,18058.1,0,21351.9024,0.0,2.1900510626442395,2.1900510626442395,0.0,1.6425382969831803,1.6425382969831803,2046.0,2046.0,9.1627,9.1627,6.1994,7.7492,11237.7808,10330.6337,4761.4552,35420.3735,0,14983.7077,17217.7228,13.5777,19362.3848,0
